Sentence,Class
During the disassembly process  we are preparing your vehicle for repair.,Relevant
It is at this stage that hidden damages are often found.,Relevant
Any hidden damages require scheduling the insurance company to re-inspect and order additional parts.,Relevant
The repair process can only begin when the shop receives all the parts.,Relevant
At the parts order stage  the availability of parts is checked  and parts are ordered in a timely manner so repairs can begin on schedule.,Relevant
The structural damage occurred during an accident must be repaired first.,Relevant
Our trained technicians will use a computer-based measurement system to analyze the frame of your vehicle allowing us to accurately return your vehicle to manufacturer requirements.,Relevant
In the body repair department  technicians replace the exterior panels and all metal finishing that is required.,Relevant
Sheet metal is installed and aligned before the vehicle goes to the paint preparations department.,Relevant
The paint preparation is a very important step in the refinishing process.,Irrelevant
During this paint preparation  our experienced paint specialists prepare the panels and then prime  paint  and seal to ensure the highest quality finished product.,Relevant
In the reassembly area  final moldings and detail pieces are put back on the vehicle and the vehicle’s system is checked.,Relevant
In this step  the vehicle is almost complete and ready for delivery.,Irrelevant
During the Detail Process  the vehicle must be thoroughly cleaned to remove any dust  dirt  etc.,Relevant
The vehicle will then be road tested to ensure everything is working properly before a final inspection assures the vehicle is restored to its pre-accident condition.,Relevant
Delivery is the final step in the repair process.,Relevant
It is at this point we explain the repair bill  and the final paper work is completed when the customer arrives to pick up their vehicle.,Relevant
The customer drives away in the vehicle that has been restored to its previous condition before the accident.,Irrelevant
Categorize what type of work is needed and schedule for repair..,Relevant
Arrival for repairs: We will verify  with you  the damage to be fixed and go over all other pertinent information..,Relevant
Repair Planning: Your vehicle is disassembled and a complete and accurate plan is made on how to fix your vehicle.  .,Relevant
Parts are ordered  and then we will call and discuss the repairs as well as give you a guaranteed completion date..,Relevant
Update Call:  Once all parts have been received and matched  we will call you with an update..,Relevant
Body repair:  We fix from the inside out  so making sure the structure is properly aligned is key to the exterior fit and finish. .,Relevant
Damaged panels are either replaced or repaired during this stage. .,Relevant
A team leader ensures quality control before moving to the next stage..,Relevant
Paint: A primer and sealer is applied for corrosion protection. .,Relevant
Then  a base coat and two coats of clear..,Relevant
Build:  Final parts (i.e. trim and molding) are put back on the vehicle.  .,Relevant
Functions are checked  then the interior and exterior of the vehicle is cleaned before another inspection..,Relevant
Final Check:  Your adviser will do a final inspection and process the remaining paperwork.,Relevant
Final delivery:  We will go over the repairs with you and help process the rental car return.,Relevant
1. Estimate: The process of collision repair starts with an inspection of your vehicle. .,Relevant
It will be done by an estimator at the body shop where the repair will take place. .,Relevant
After the paperwork is finished and the result of the inspection is produced  photos of the car will be taken. .,Relevant
All the necessary information will then be forwarded to the insurance company and the customer..,Relevant
2. Disassembly: In this step  your insurance provider can make a request for the teardown of the vehicle. .,Relevant
The request is done to make sure all damages are accurately documented and find out if the vehicle should still be repaired. .,Irrelevant
Once the customer and insurance company have provided authorization for the repair  the auto body shop can now order the necessary parts..,Relevant
During the collision repair process  an electronic measuring system analyzes the car to restore it according to the factory specifications. .,Relevant
This is an important step as it ensures the car frame remains structurally sound. .,Irrelevant
If needed  wheel alignment and other suspension repairs will be done. .,Relevant
All mechanical repairs should be completed along with the structural repairs..,Relevant
4. Paint Prep: Paint preparation is a crucial step in the refinishing process of all types of vehicles. .,Irrelevant
The body shop will prepare all panels for painting before priming and sealing. .,Relevant
This creates better adhesion when the top color and additional clear coating are applied to your car..,Relevant
5. Reassembly: In the reassembly area  all detail pieces and final moldings are returned to the vehicle. .,Relevant
All the systems in the car are also inspected during this step. .,Relevant
Once your car reaches this stage  it means the repair is almost finished and the car is almost ready to be delivered to the client..,Irrelevant
6. Quality Control Inspection: The vehicle gets a wash and thorough interior cleaning once all parts have been reinstalled. .,Relevant
Surfaces are cleaned and the body paint is polished. In addition to doing a physical inspection  the body shop personnel will also test drive your car..,Relevant
This is to make sure that there are no driving problems that may be related to the repaired part/s of the vehicle..,Irrelevant
7. Delivery: This is the final step in the collision repair process. .,Relevant
Once the client arrives at the shop to pick up their car  the final paperwork is released and the bill is explained. .,Relevant
The customer then drives home in the car that has been returned to its pre-accident state..,Irrelevant
The hiring process begins by identifying a need within your organization.,Relevant
This need could vary from filling a vacated position  better managing a team’s workload  or expanding the reach of organizational tasks.,Irrelevant
Positions are  in other words  either newly formed or recently vacated.,Irrelevant
Once an organization identifies a hiring need  it should begin recruitment.,Relevant
In the case of newly formed positions  organizations should clearly identify how the new role aligns with its goals and business plan.,Relevant
Organizations should also keep relevant internal teams and employees apprised of the new position at each stage of the hiring process.,Relevant
It’s important that all those involved in the hiring decision agree to the hiring process  steps  and appropriate communication channels.,Irrelevant
Recruitment also includes strategizing how to publicize the new position  both internally and externally  criteria for initial candidate screening  what the interview process will look like  and who will conduct interviews.,Irrelevant
The hiring staff should start by generating a job description that includes a prioritized list of job requirements  special qualifications  desired characteristics  and requisite experience.,Relevant
The job description should also include information regarding salary and benefits.,Irrelevant
Identifying highly-qualified potential candidates begins internally.,Relevant
Start  therefore  by notifying current employees of the opening.,Relevant
Advertising the job may stop there  if you are determined to fill the position internally.,Relevant
If  however  you are interested in external candidates  you should include this information when you notify internally.,Relevant
External publicity will likely consist of utilizing a combination of the company’s website and social media platforms  job posting sites like LinkedIn  job fairs  industry publications and events  local newspaper advertisements  and word-of-mouth recruitment.,Relevant
Beyond simple job posts  the hiring staff should reach out directly to desirable candidates via LinkedIn  social media  and job fairs.,Relevant
Active recruitment will help generate applications from potential candidates who are not actively searching for new jobs but may be perfect for the available position.,Irrelevant
Your organization likely already has a mechanism in place to receive applications--via email  an applicant tracking system (ATS)  etc.,Relevant
In many cases  the review process begins with Human Resource representatives who review the applications and eliminate any candidate who does not meet the minimum requirements for the position or the company more generally.,Relevant
In other instances  the hiring team or hiring manager may prefer to review each application.,Relevant
Once a batch of qualified applications are assembled  the hiring staff should review the remaining candidates and identify those they want to interview.,Relevant
Initial interviews typically begin with phone calls with HR representatives.,Relevant
Phone interviews determine if applicants possess the requisite qualifications to fill the position and align with an organization’s culture and values.,Irrelevant
Phone interviews enable organizations to further pare down the list of candidates while expending company resources efficiently.,Irrelevant
Depending on the size of the organization and hiring committee  one or several interviews are scheduled for those remaining candidates.,Relevant
Interviews include: Early interviews are typically one-on-one  in-person interviews between the applicants and the hiring manager.,Irrelevant
Early interviews conversations typically focus on applicants’ experience  skills  work history  and availability.,Irrelevant
Additional interviews with management  staff  executives  and other members of the organization can be either one-on-one or group interviews with the hiring committee.,Irrelevant
They may be formal or casual  on-site  off-site  or online via Skype  Google Hangouts  etc.,Irrelevant
Additional interviews are more in-depth  for example  in interviews between a candidate and multiple members of the hiring team interviewer  each member of the hiring team focuses on a specific topic or aspect of the job to avoid redundancy and ensure an in-depth conversation about the role and the candidates qualifications and experience.,Irrelevant
Note: at this stage  you should also inform the candidates you elect not to request an interview that the search has moved forward and they are no longer under consideration.,Relevant
Final interviews often include conversations with the company’s senior leadership or a more in-depth discussion with an interviewer from an earlier stage in the hiring process.,Irrelevant
Final interviews are typically extended only to a very small pool of top candidates.,Irrelevant
Once the interviews are completed  or during their completion  company’s often assign applicants one or more standardized tests.,Relevant
These exams measure a wide range of variables  including personality traits  problem-solving ability  reasoning  reading comprehension  emotional intelligence  and more.,Irrelevant
Your initial job posting should indicate that all candidates are subject to a background check.,Relevant
Background checks review candidates’ criminal record  verify employment history and eligibility  and run credit checks.,Irrelevant
Some organizations also check social media accounts (Facebook  Twitter  etc ) to make sure potential employees are likely to represent the company in a professional manner.,Relevant
Drug testing may also be warranted  depending on the position.,Relevant
After conducting background and reference checks  the hiring staff identifies their top choice.,Relevant
The hiring staff should also select a backup candidate  in case the top choice declines the offer or negotiations fail to produce a signed offer letter.,Relevant
In the event that no candidates meet the hiring criteria  the hiring staff should determine whether or not to start the hiring process over.,Relevant
If so  the hiring staff should discuss whether or not to adjust or alter the hiring process in order to yield more favorable candidates.,Relevant
Reference checks should verify any pertinent information shared by the candidate about previous employment--job performance  experience  responsibilities  workplace conduct  etc.,Relevant
A typical question to ask references is “Would you rehire this person?” Once a top candidate is identified  the organization should extend an initial offer.,Irrelevant
The offer letter should include the position’s salary  benefits  paid time off  start date  potential severance pay  working remotely policy  included company equipment and other terms and conditions of employment.,Irrelevant
Negotiations are likely to follow.,Irrelevant
Therefore  the hiring staff should determine internally which elements of the offer letter are negotiable  and which are not.,Relevant
It is typical for terms like salary  flexible work schedule  and working remotely to be negotiable.,Irrelevant
After negotiations  once the candidate accepts the job offer they are hired.,Relevant
An accepted offer letter begins a process of filling out and filing paperwork related to employment.,Relevant
Forms and paperwork might include: Form W-4  Form I-9 and E-Verify  State Withholding and Registrations  A checklist with all required paperwork to be completed by new employees  An organization’s employee handbook … Hiring a new employee does not conclude the hiring process.,Irrelevant
Onboarding your new worker in a welcoming and professional way will help integrate them in a manner that lays the groundwork for a long-term productive relationship between them and your company.,Relevant
A welcome letter is strongly advised.,Irrelevant
From there  relevant management should reach out to the employee before their start date to welcome them to the organization.,Relevant
Their work space should be prepared  cleaned  and equipped with the necessary credentials and equipment before their first day.,Relevant
If an orientation is part of the onboarding process  make sure your employee has a clear understanding of the expectations and scheduling of those events.,Relevant
Lastly  consider assigning your new employee a mentor  which will help them settle in to their new position and organization  and set them up for long term growth and success.,Relevant
A document management system acts as the corners stone for indexing  storing  routing and approving invoices.,Irrelevant
Utilising a document management system provides the foundation for an efficient invoice approval process.,Irrelevant
Invoices can arrive in your organisation through the postal system  email attachments or even still through fax.,Relevant
Invoices can be compiled in a document management system from multiple sources by importing directly from a scanner  storing directly from an email client or automatically pulling the invoices from a file folder.,Relevant
Once the invoices are in a document management tray (rather than paper in a tray on your desk) the documents can then be indexed with the associated data such as supplier name  invoice number etc.,Relevant
Through machine learning  this indexing becomes automatically extracted and prepopulates index fields  reducing the need for manually keying in of data.,Irrelevant
When the necessary indexing has been approved by a member of the accounts team  the team member can then take responsibility to route invoices to relevant approvers.,Relevant
Defined invoices can automatically be routed to approvers based on business rules to eliminate the need for manual routing.,Relevant
When an invoice requires attention  approvers can receive an email alert and in-app notification accessible via mobile  tablet or computer.,Relevant
Invoices with corresponding purchase orders can be automatically flagged as approved to pay.,Relevant
Approvers can view invoices within a browser-based app on any device  approve the invoices in full or part amount  add notes  reject or re-route the invoice  all configurable based on business rules.,Relevant
Approved invoices are routed back to the accounts team  alerted by email or in-app notifications.,Relevant
Invoices are then booked for payment.,Relevant
The invoices have been indexed  approved and stored in the document management system  they are easily searchable and accessible.,Irrelevant
Related documents can be displayed at the click of a mouse.,Irrelevant
Desired information can be exported to any accounting system with information able to travel both ways through intelligent integration.,Irrelevant
Important data  such as if an invoice has been paid  from your accounting system back into the document management system to close the loop on the invoice process.,Irrelevant
Organisations can gain valuable insights by utilising the ability to run multiple reports on approval times  invoice volumes and department performance and other desired metrics.,Irrelevant
The business receives an invoice from a vendor or supplier.,Relevant
The invoice is verified by the staff member responsible for procuring that particular type of product or service.,Relevant
Verification typically involves matching the invoice with the appropriate purchase order (PO) for the product or service.,Irrelevant
Invoice irregularities can include pricing discrepancies and missing information such as a PO number.,Irrelevant
The invoice is sent to the relevant parties to address/correct the irregularity  after which it’s sent through the approval workflow again.,Relevant
The invoice is sent to relevant personnel for approval.,Relevant
Depending on the products and services being ordered or the billed amount  this approval chain can be dynamically determined.,Irrelevant
The approved invoice is sent to the person/department responsible for accounts payable for processing and the vendor is paid.,Relevant
A permanent record of the transaction is added to the organization’s books.,Relevant
 That’s it – the whole process in six quick steps.,Irrelevant
The invoice approval process may seem simple  but multiply this by dozens or hundreds of vendors and thousands of invoices and you quickly have a complex situation on your hands.,Irrelevant
The user will be prompted to input the Process Name  Unique Name  and an optional short description.,Relevant
Then  the  Specify Entry Criteria  step allows the user to define criteria that need to be met for the approval process to take place.,Relevant
Choose Criteria are met to set filter criteria that records should meet to trigger and enter the approval process.,Irrelevant
Add the filter criteria on the fields provided.,Relevant
Leave the filter blank if all the records in there will be included in the process.,Relevant
Choose Formula Evaluates to True if a formula will be required to determine the records that will enter in the process.,Relevant
Click on New field update/ email/ task  select Conditions and click on Save.,Relevant
Define Approval Steps: Here  the current user can assign approval requests to several other users through an automatic user field.,Relevant
Bear in mind that the administrator has the sole responsibility to edit the process.,Irrelevant
Enter the condition for approval of the records then save.,Relevant
The administrator can edit this anytime.,Irrelevant
Enter the default actions or conditions that will lead to rejection.,Relevant
After this step  the process will be automatically activated.,Relevant
Hence  no more additional steps can be added or changed.,Irrelevant
Preapproval is as close as you can get to confirming your creditworthiness without having a purchase contract in place.,Irrelevant
You will complete a mortgage application and the lender will verify the information you provide.,Relevant
They’ll also perform a credit check.,Relevant
If you’re preapproved  you’ll receive a preapproval letter  which is an offer (but not a commitment) to lend you a specific amount  good for 90 days.,Relevant
An insurance claim is a formal request by a policyholder to an insurance company for coverage or compensation for a covered loss or policy event.,Irrelevant
The insurance company validates or denies the claim.,Relevant
If it is approved  the insurance company will issue payment to the insured or an approved interested party on behalf of the insured.,Relevant
Your customer buys an item on your site with a credit or debit card.,Relevant
That information goes through the payment gateway  which encrypts the data to keep it private  and sends it to the payment processor.,Relevant
The payment processor sends a request to the customer’s issuing bank to check to see that they have enough credit to pay for your stuff.,Relevant
The issuer responds with a yes (an approval) or a no (a denial).,Relevant
The payment processor sends the answer back to you that the sale was approved and also tells your merchant bank to credit your account.,Relevant
The buyer validates the shopping cart.,Relevant
The merchant website redirects the buyer to the payment gateway.,Relevant
This redirection is done via an HTML POST form in HTTPS.,Irrelevant
The parameters of the form are described in the chapter Generating a payment form.,Irrelevant
When the parameters and their signature have been verified  the payment method selection page appears .,Relevant
If the payment method has been specified in the form  the buyer moves on directly to step 6.,Relevant
The buyer selects a payment method.,Relevant
The buyer clicks Validate.,Relevant
The buyer enters the number and the expiry date of their card.,Relevant
If the card has a security (CVV) code  it must be specified.,Relevant
During a payment by CB card co-branded VISA or MASTERCARD  the buyer chooses the logo of the brand he or she wishes to use for the payment.,Relevant
The payment gateway automatically detects the brand(s) associated with the number of the used card.,Relevant
If several brands are available  a drop-down list will appear to the right of the entry field.,Relevant
The logo chosen by the merchant will appear first on the list.,Relevant
If only one brand is available  the logo will appear automatically.,Relevant
If you need help  you can click the ? icon to the right of the entry field.,Relevant
He or she and confirms the entry by clicking Validate.,Relevant
If the merchant and the buyer’s card are enrolled in the 3D Secure program  the payment will be authenticated with 3D Secure.,Relevant
An authorization request is sent to the buyer’s bank  the issuer  in addition to internal fraud verification on the payment gateway.,Relevant
In case of success  a summary page is presented to the buyer with a summary of transaction details.,Relevant
The logo of the brand selected by the buyer will appear on the receipt.,Relevant
A button allowing to return to the shop is presented.,Relevant
In case of failure  a message is displayed.,Relevant
The buyer is informed of the rejection of the payment request.,Relevant
A button allowing to cancel and return to the shop is presented.,Relevant
If you have configured a number of additional attempts that is higher than 0 in your Merchant Back Office  the buyer will be able to retry to finalize their payment.,Relevant
If he or she accepts  the payment process resumes at the stage of payment method selection.,Relevant
Once the additional attempts have been used  the payment is permanently rejected.,Relevant
When a supplier payment needs to be generated  the recording of the invoice received from the supplier (or other payment request documentation such as a check request) is approved and entered as an invoice into the accounts payable module in Oracle.,Relevant
Invoices can be entered prior to the date the check is to be produced.,Relevant
Based on the payment terms entered (for example  Immediate  Net 30) the invoice is selected to be included in the payment process  which is done overnight by RF central office.,Relevant
The payment process generates the check.,Relevant
Generally  the floor pan is the largest body component to which a multitude of panels and braces will subsequently be either welded or bolted.,Irrelevant
As it moves down the assembly line  held in place by clamping fixtures  the shell of the vehicle is built.,Irrelevant
First  the left and right quarter panels are robotically disengaged from pre-staged shipping containers and placed onto the floor pan  where they are stabilized with positioning fixtures and welded.,Relevant
The front and rear door pillars  roof  and body side panels are assembled in the same fashion.,Relevant
The shell of the automobile assembled in this section of the process lends itself to the use of robots because articulating arms can easily introduce various component braces and panels to the floor pan and perform a high number of weld operations in a time frame and with a degree of accuracy no human workers could ever approach.,Relevant
Robots can pick and load 200-pound (90 8 kilograms) roof panels and place them precisely in the proper weld position with tolerance variations held to within 001 of an inch.,Irrelevant
Moreover  robots can also tolerate the smoke  weld flashes  and gases created during this phase of production.,Irrelevant
As the body moves from the isolated weld area of the assembly line  subsequent body components including fully assembled doors  deck lids  hood panel  fenders  trunk lid  and bumper reinforcements are installed.,Relevant
Although robots help workers place these components onto the body shell  the workers provide the proper fit for most of the bolt-on functional parts using pneumatically assisted tools.,Relevant
Manufacturers first clean the beans to remove unwanted material.,Relevant
Next  they roast and winnow the beans to obtain the edible part called “nib ” which is the edible part of the bean.,Relevant
Thereafter  they melt the nib  and add sugar and flavor to it.,Relevant
The liquid chocolate so produced is either stored or molded into the required solid form.,Relevant
The process of making chocolate starts with the cocoa beans being passed through a machine that removes dried cocoa pulp  pieces of pod and other extraneous material.,Relevant
The beans are carefully weighed and blended according to specifications.,Relevant
Finally  the last vestiges of wood  jute fibres  sand  and even the finest dust are extracted by powerful vacuum equipment.,Relevant
The separated cocoa bean husks are passed on to the chemical industry which extracts valuable compounds.,Relevant
To bring out the characteristic chocolate aroma  the beans are roasted in large rotary cylinders.,Relevant
Depending upon the variety of the beans and the desired end result  the roasting lasts from 30 minutes to two hours at temperatures of 250 degrees Fahrenheit and higher.,Relevant
As the beans turn over and over  their moisture content drops  their color changes to a rich brown  and the characteristic aroma of chocolate becomes evident.,Irrelevant
Although all steps are important  proper roasting is one of the keys to good flavor.,Irrelevant
The cocoa beans are cooled quickly and their thin shells  which have become brittle by roasting  are removed.,Relevant
A giant winnowing machine that passes the beans between serrated cones so they are cracked rather than crushed.,Relevant
In the process  a series of mechanical sieves separate the broken pieces into large and small grains while fans blow away the thin  light shell from the meat or  nibs.,Relevant
Here s where the first secrets of the chocolate manufacturer comes in. .,Irrelevant
The nibs are blended  combining as many as 8-10 varieties. .,Relevant
It is control of these subtle mixtures that maintain constant quality and brings out the flavor of each particular variety of chocolate. .,Irrelevant
The nibs  which contain about 53 % cocoa butter  pass through refining mills and are ground between large grinding stones or heavy steel discs creating a cocoa paste. .,Relevant
The paste is subjected to hydraulic pressure  and the cocoa butter flowing out is a pure and valuable fat with a marked aroma  after filtering and purifying it looks very much like ordinary butter. .,Relevant
To make cocoa powder chocolate liquor is pumped into hydraulic presses weighing up to 25 tons  and when the pressure is applied  80% cocoa butter is removed. .,Relevant
The fat drains away through metallic screens as a yellow liquid  and then is collected for use in chocolate manufacturing. .,Relevant
Cocoa butter  unique among vegetable fats  is a solid at normal room temperature and melts at 89 to 93 degrees Fahrenheit… just below body temperature. .,Irrelevant
With proper storage conditions  cocoa butter can be kept for years without spoiling. .,Irrelevant
The cake  which is left may eventually be made into cocoa powder by being further crushed  milled and finely sifted.,Irrelevant
Three or five vertically mounted steel rollers rotate in opposite directions.,Irrelevant
Under heavy pressure  they pulverize the tiny particles of cocoa and sugar down to a size of approx 30 microns (One micron is a thousandth part of a millimeter!) Milk chocolate is made by adding milk  sugar  cocoa butter and other ingredients to the bitter chocolate liquor.,Relevant
At this point  Chocolate is prepared in according to individual recipes.,Irrelevant
The blending of the various types of cocoa pastes and other ingredients determine the ultimate taste.,Irrelevant
The ingredients go into a mixer with rotating  kneading arms until the result is a homogeneous  paste-like mixture with a pleasant taste  but it still feels gritty to the palate.,Relevant
Conching machines knead the Chocolate Paste .,Relevant
This process develops flavors and changes the texture during controlled temperatures.,Irrelevant
It’s the last and most important refining process  which allows the separate flavors of the individual ingredients to combine.,Irrelevant
Conches [the paddles of the early machines resembled conch shells] are equipped with heavy rollers that plow back and forth through the chocolate paste  anywhere from a few hours to several days.,Irrelevant
Contemporary technologies can grind the chocolate particles extremely fine  which can reduce conching times.,Irrelevant
Swiss and Belgian chocolates  are conched as much as 96 hours.,Irrelevant
Some chocolates are not conched at all  or for only 4 to 12 hours.,Irrelevant
Under regulated speeds and temperatures  these rollers can produce different degrees of agitation and aeration to create distinct chocolate flavors.,Relevant
The process can eliminate any remaining bitterness by aerating the chocolate and expelling volatile acids.,Irrelevant
Additional cocoa butter and lecithin are added which help to achieve the characteristic velvet smoothness.,Relevant
And as the ultimate homogeneity of the ingredients is developed  a soft film of cocoa butter begins to form around each of the extremely small particles.,Relevant
The chocolate no longer seems sandy  but dissolves meltingly on the tongue.,Irrelevant
It has attained the outstanding purity which gives it its reputation.,Irrelevant
The last stage of conching Swiss or Belgian chocolate is a magnificent sight… huge paddles rolling slowly through great vats of chocolate  smooth and creamy and thick.,Relevant
Circular conches use a rotary movement and can hold 9 tons of chocolate.,Irrelevant
They are the most efficient of the conch machines In some manufacturing setups  there is an emulsifying operation that either takes the place of conching [or supplements conching].,Relevant
Emulsifying is breaking up sugar crystals and other particles in the chocolate mixture to give it a fine  velvety smoothness.,Irrelevant
The machine works like an eggbeater.,Irrelevant
Chocolate is Tempered by Heating  Cooling & Reheating This thickens the chocolate and imparts the right flow properties for filling the moulds.,Relevant
This complex operation is performed in the tempering plant and is necessary to give the final chocolate product a delicate composition  a uniform structure and a well-rounded flavor.,Irrelevant
The storage life is also increased in this way.,Irrelevant
The still warm conched chocolate is placed in a tempering machine so that it can be slowly and steadily cooled.,Relevant
Cooling chocolate at a fixed rate keeps the flavor from being compromised  and prevents separation when the chocolate is poured into bar molds.,Irrelevant
Proper tempering also results in a silky sheen and crisp  snap  when broken… another sign of a superior quality chocolate bar.,Irrelevant
The tempered chocolate is poured into molds of many sizes  from individual sized bars to a ten pound blocks used by confectionery manufacturers.,Relevant
Liquid Chocolate is Temporary Stored A necessary step  conches are always filled with the largest amounts of chocolate for efficiency  the molding machines can only accept small amounts of chocolate paste at one time  in order to shape it into bars  chocolates and other products.,Relevant
Chocolate is frequently shipped in a liquid state to other food manufacturers  or it can be stored for short periods of time.,Relevant
For longer periods  it is solidified  usually in the form of hundredweight blocks.,Relevant
These blocks must be reheated before further processing so that they liquefy again.,Irrelevant
The cocoa beans are cleaned to remove all extraneous material.,Relevant
To bring out the chocolate flavour and colour  the beans are roasted.,Relevant
The temperature  time and degree of moisture involved in roasting depend on the type of beans used and the sort of chocolate or product required from the process.,Irrelevant
A winnowing machine is used to remove the shells from the beans to leave just the cocoa nibs.,Relevant
The cocoa nibs undergo alkalisation  usually with potassium carbonate  to develop the flavour and colour.,Relevant
The nibs are then milled to create cocoa liquor (cocoa particles suspended in cocoa butter).,Relevant
The temperature and degree of milling varies according to the type of nib used and the product required.,Irrelevant
Manufacturers generally use more than one type of bean in their products and therefore the different beans have to be blended together to the required formula.,Relevant
The cocoa liquor is pressed to extract the cocoa butter  leaving a solid mass called cocoa presscake.,Relevant
The amount of butter extracted from the liquor is controlled by the manufacturer to produce presscake with different proportions of fat.,Relevant
The processing now takes two different directions.,Irrelevant
The cocoa butter is used in the manufacture of chocolate.,Irrelevant
The cocoa presscake is broken into small pieces to form kibbled presscake  which is then pulverised to form cocoa powder.,Relevant
Cocoa liquor is used to produce chocolate through the addition of cocoa butter.,Relevant
Other ingredients such as sugar  milk  emulsifying agents and cocoa butter equivalents are also added and mixed.,Relevant
The proportions of the different ingredients depend on the type of chocolate being made.,Irrelevant
The mixture then undergoes a refining process by travelling through a series of rollers until a smooth paste is formed.,Relevant
Refining improves the texture of the chocolate.,Irrelevant
The next process  conching  further develops flavour and texture.,Relevant
Conching is a kneading or smoothing process.,Irrelevant
The speed  duration and temperature of the kneading affect the flavour.,Irrelevant
An alternative to conching is an emulsifying process using a machine that works like an egg beater.,Irrelevant
The mixture is then tempered or passed through a heating  cooling and reheating process.,Relevant
This prevents discolouration and fat bloom in the product by preventing certain crystalline formations of cocoa butter developing.,Irrelevant
The mixture is then put into moulds or used for enrobing fillings and cooled in a cooling chamber.,Relevant
The chocolate is then packaged for distribution to retail outlets.,Relevant
Whole corn kernels are ground into a form of flour  or meal.,Relevant
The meal is mainly starch.,Irrelevant
A starch is a carbohydrate made up of long chains of sugar molecules.,Irrelevant
Liquefaction: Water is added to the meal to make slurry.,Relevant
The slurry is heated to break the long starch molecules into smaller pieces.,Relevant
The enzyme alpha-amylase is added to catalyze (or speed up) the breakdown of the starch molecules.,Relevant
Saccharification: Starch molecule pieces are broken down into the simple sugar glucose.,Relevant
This reaction is catalyzed by an enzyme called glucoamylase.,Relevant
Fermentation: Single-celled microorganisms called yeast are added to the slurry.,Relevant
Fermentation is the biochemical process that occurs when yeast break down glucose.,Irrelevant
Yeast gets energy from glucose.,Irrelevant
As a result  ethanol is produced.,Relevant
Distillation and Dehydration: The product of the fermentation process is only 10-15% ethanol.,Irrelevant
It must be concentrated to become pure (100%) ethanol.,Irrelevant
Ethanol has a lower boiling point than water.,Irrelevant
It is selectively evaporated and condensed in a process called distillation.,Relevant
This process produces ethanol that is 95% pure.,Irrelevant
The remaining 5% of the mixture is water.,Irrelevant
The mixture is strained and dehydrated to produce pure ethanol.,Relevant
Denaturation: A small amount of gasoline is added to fuel ethanol to make it undrinkable.,Relevant
Most ethanol is produced using a four-step process:? .,Irrelevant
The ethanol feedstock (crops or plants) are ground up for easier processing  .,Relevant
Sugar is dissolved from the ground material  or the starch or cellulose is converted into sugar.,Relevant
This is done through a cooking process.,Irrelevant
Microbes such as yeast or bacteria feed on the sugar  producing ethanol in a process called fermentation  essentially the same way beer and wine are made.,Irrelevant
Carbon dioxide is a byproduct of this fermentation  .,Irrelevant
The ethanol is distilled to achieve a high concentration.,Relevant
Gasoline or another additive is added so it cannot be consumed by humans - a process called denaturation.,Relevant
This way  the ethanol also avoids a tax on beverage alcohol.,Irrelevant
The sifted flour is poured into an industrial mixer.,Relevant
Temperature-controlled water is piped into the mixer.,Relevant
This mixture is called  gluten  and gives bread its elasticity.,Irrelevant
A pre-measured amount of yeast is added.,Relevant
Yeast is actually a tiny organism which feeds off the sugars in the grain  and emits carbon dioxide.,Irrelevant
The growth of the yeast produces gas bubbles  which leaven the bread.,Irrelevant
Depending on the type of bread to be made  other ingredients are also poured into the mixer.,Relevant
Modern mixers can process up to 2 000 pounds (908 kg) of dough per minute.,Irrelevant
The mixer is essentially an enclosed drum that rotates at speeds between 35 to 75 revolutions per minute.,Irrelevant
Inside the drum  mechanical arms knead the dough to the desired consistency in a matter of seconds.,Relevant
Although modern bread production is highly computerized  the ability of the mixing staff to judge the elasticity and appearance of the dough is critical.,Irrelevant
Experienced personnel will be able to determine the consistency by the sound of the dough as it rolls around the mixer.,Irrelevant
The mixing process takes about 12 minutes.,Irrelevant
Three methods are used to ferment the dough.,Irrelevant
In some plants  the high-speed machinery is designed to manipulate the dough at extreme speeds and with great force  which forces the yeast cells to rapidly multiply.,Irrelevant
Fermentation can also be induced by the addition of chemical additives such as 1-cysteine (a naturally occurring amino acid) and vitamin C.,Relevant
Some breads are allowed to ferment naturally.,Irrelevant
In this instance  the dough is placed in covered metal bowls and stored in a temperature-controlled room until it rises.,Relevant
After the dough has fermented  it is loaded into a divider with rotating blades that cut the dough into pre-determined weights.,Relevant
A conveyer belt then moves the pieces of dough to a molding machine.,Relevant
The molding machine shapes the dough into balls and drops them onto a layered conveyer belt that is enclosed in a warm  humid cabinet called a  prover.,Relevant
The dough moves slowly through the prover so that it may rest   and so that the gas reproduction may progress.,Relevant
When the dough emerges from the prover  it is conveyed to a second molding machine which re-shapes the dough into loaves and drops them into pans.,Relevant
The pans travel to another prover that is set at a high temperature and with a high level of humidity.,Relevant
Here the dough regains the elasticity lost during fermentation and the resting period.,Irrelevant
From the prover  the pans enter a tunnel oven.,Relevant
The temperature and speed are carefully calculated so that when the loaves emerge from the tunnel  they are completely baked and partially cooled.,Irrelevant
While inside the tunnel  the loaves are mechanically dumped from the pans onto shelves.,Relevant
The baking and cooling process lasts approximately 30 minutes.,Irrelevant
The bread continues to cool as it moves from the oven to the slicing machine.,Relevant
Here vertical serrated blades move up and down at great speeds  slicing the bread into consistently sized pieces.,Relevant
Metal plates hold the slices together while picking up each loaf and passing it to the wrapping machine.,Relevant
