sentence,class
 The process ended when I confirmed my attendance,Relevant
The process starts when a stationery store receives an order from a customer with a call phone  the employee notes the order on the computer,Relevant
Then the same employee searches for available and unavailable products based on the order,Relevant
Then  the employee emails the customer a document with all available items and waits for the answer,Relevant
 After 48 hours  if the answer is not received  the employee calls the customer,Relevant
If there is still no answer  the order is cancelled  and the employee informs the customer,Relevant
The customer has two options,Irrelevant
He cancels his order or accepts an order with the available products or adds new items to his order,Relevant
In this case  the process restarts as it is considered a new request,Relevant
In case an order is accepted  the employee starts collecting the order,Relevant
Once the collection is done  the employee informs the customer to proceed with the payment  either in cash or by bank transfer,Relevant
When the payment is received  the employee completes the order by sending a receipt to the customer  the customer waits 48 hours for the delivery  if the delivery was not made in time  we refund,Relevant
1 day before the scheduled delivery time  the employee sends an email to the customer to confirm that the order has been sent,Relevant
The process ends once the order is received by the customer,Relevant
The process starts in when a customer comes in,Relevant
The waiter welcomes the customer,Relevant
The waiter places the customer at a table,Relevant
The waiter gives a menu to the customer,Relevant
Five minutes later  the waiter asks to the customer what he wants to drink,Relevant
If the customer has chosen  the waiter serves him his drink,Relevant
If the customer has not chosen  the waiter comes back five minutes later and then serves his drink,Relevant
15 minutes after the drink is served  the waiter asks to the customer what he wants to eat,Relevant
If the customer has chosen  the waiter sends the order to the kitchen,Relevant
  If the customer has not chosen  the waiter comes back five minutes later ,Relevant
  The waiter sends the order to the kitchen,Relevant
  The chef prepares the meal,Relevant
  Once the meal is prepared  the waiter serves it to the client,Relevant
  While serving the meal  the waiter asks to the customer if he needs another drink,Relevant
  If the customer asks for a drink  the waiter serves it to him,Relevant
  Ten minutes after serving the meal  the waiter asks if everything is going well to the customer,Relevant
  Once the customer has finished his meal  the waiter clears the table,Relevant
  The waiter asks to the customer if he wants a dessert,Relevant
  If the customer says yes  the waiter gives him a menu,Relevant
  If the customer says no  the waiter brings him the bill,Relevant
  Ten minutes later  the waiter asks if the customer has chosen,Relevant
  If the customer has chosen  the waiter takes the order,Relevant
  If the customer has not chosen  the waiter comes back in five minutes and takes the order,Relevant
  The waiter sends the order to the kitchen,Relevant
  The chef prepares the dessert,Relevant
  Once the dessert is prepared  the waiter serves it to the customer,Relevant
  Once the customer has finished the dessert  the waiter clears the table,Relevant
  The waiter brings the bill to the customer,Relevant
  The waiter asks if he wants to pay cash or to pay with Bancontact,Relevant
  If the customer wants to pay with Bancontact  the waiter brings the Bancontact device to the table,Relevant
  If the customer wants to pay by cash  the waiter takes the cash from the customer and gives him the change,Relevant
  The customer leaves,Relevant
The process starts when a customer goes on the website,Relevant
The customer goes in the shirts section,Relevant
The customer clicks on a shirt he likes,Relevant
The customer clicks on the size drill down menu,Relevant
If there is not the good size  the customer leaves the website,Relevant
If there is the good size  the customer adds the shirt to his basket,Relevant
The customer clicks on his basket,Relevant
If the customer has a promo code  he enters it in the promo code section,Relevant
If the customer does not have a promo code  he directly moves to the delivery section,Relevant
