The sales person take notes of everything and advises the best choices,Relevant
A second meeting is then fixed with the client,Relevant
The sales person asks the architect to develop a plan,Relevant
An employee provides the 3D plan before the date of the second meeting,Relevant
Once finished   if the client comes then the client decides whether he approves the plan or not,Relevant
At the same time   the client pays a deposit,Relevant
 If the client approves the plan   the good place to build the project is negotiated with the client,Relevant
 The construction manager handles the supply of the raw materials   he orders them,Relevant
 In general the workers will not work when it is cold outside,Irrelevant
 Once the materials are received   the construction starts and the workers build the project,Relevant
 One of the rules is that the construction site must stay clean all the time,Relevant
 Once the project finished   the payment is completed by the customer,Irrelevant
 If the client approves the plan   the good place to build the project is negotiated with the client,Relevant
 The project has been built by a dozen of workers,Irrelevant
 If the customer does not know what he wants   a sales person takes in charge the customer and provides the different possibilities available: a swimming pool   a gym or a home,Relevant
 The customer makes his choice if he likes one project,Relevant
 Once the choice is made   the client goes to the number 4,Relevant
 If not the process is over,Relevant
Kinepolis is a company that owns several cinemas in Belgium which present all the new famous movies,Irrelevant
The process starts when a customer enters the cinema and decides to watch a movie,Relevant
He orders a ticket to an employee at the checkout directly,Relevant
When he goes to the employee   the employee asks how many tickets are needed,Relevant
Then the employee proposes different 3 types of tickets: normal   students or senior tickets,Relevant
The different types of tickets allow people to pay a reduced amount in function of their status,Irrelevant
The employee will ask for an identity card if there is a senior ticket asked,Relevant
The employee will ask for a student card if there is a student ticket asked,Relevant
If the documents provided are appropriate then the employee prints the tickets,Relevant
 If the documents provided are not appropriate then the tickets are changed to normal tickets and are printed,Relevant
 Once the tickets printed   the employee asks for a payment by card or in cash,Relevant
 The color of the tickets are white and blue,Irrelevant
 If the payment is in cash   the employee has to count for the right amount once the cash is collected,Relevant
He will give back the change if necessary,Relevant
If the payment is by card   the employee writes the amount on the machine and presents it to the client,Relevant
In Belgium   it is mandatory to propose the payment by card in any shop,Irrelevant
Once the payment is accepted   the employee gives the tickets and shows where the customer should go,Relevant
This ends the process,Relevant
The process starts when the librarian receives the request for a book from the student,Relevant
The librarian sends back an acknowledgement of receipt,Relevant
The librarian checks the status of the book,Relevant
The book is available   the librarian sends an email to the student and gives him/her 2 days to pick up the book and asks for a confirmation in return of this email indicating the day and time of his/her visit,Relevant
The librarian receives the confirmation email from the student and makes a textbook loan agreement in which the date of return of the book is mentioned,Relevant
The student picks up the book and signs and dates it   the process stops,Relevant
If the student has not sent a confirmation email and has not picked up the book   the librarian sends a reminder email and gives him/her another 3 days   if within 3 days the student confirms and picks up the book   the process ends   if the student does not send the email and does not pick up the book   the process also ends,Relevant
The book is not available and the university will be in possession of it at any moment   the librarian mails to say that the book is not available and asks him to wait for 3 weeks,Relevant
The student maintains the request by sending a confirmation email   and the process resumes at step 2 after 3 weeks,Relevant
If the book is in decline the librarian emails the student to notify him/her that the book is in decline and the process ends,Relevant
The Grignoux is a non-profit organisation in Liège that promotes and exhibits cinematographic films. ,Irrelevant
The process starts when the cinema team puts the catalogue of shows online.,Relevant
The customer requests tickets for a film show.,Relevant
The cinema team checks the system for availability.,Relevant
The ticket is not available   the team informs the customer that the tickets are not available and the process ends.,Relevant
The ticket is there and the available seats are displayed on the screen for customer selection.,Relevant
The customer selects the seat.,Relevant
The team confirms the seat and informs the amount due.,Relevant
The customer makes the payment.,Relevant
The team prints the ticket and gives it to the customer.,Relevant
The customer receives the ticket from the cinema and the process is finished.,Relevant
The process starts when a customer enters in the restaurant,Relevant
The student has to welcome him and asks for how many people they are,Relevant
Then   he accompanies the customer to a table,Relevant
The student gives the restaurant menu and ask if they will eat or just drink,Relevant
In the menu   there are pasta   burgers and salad,Irrelevant
When he sees they have chosen   he comes back to the table and takes the order,Relevant
After   the student gives the order to the barman and to the cook,Relevant
When the drinks are ready    he brings it to the table,Relevant
When the meals are ready   he brings it to the table,Relevant
When they have finished to eat   the student brings back the dishes,Relevant
Finally   he asks if they want the bill. ,Relevant
If no   he waits a little bit until they ask the bill. If yes   he brings the bill to the table.,Relevant
The process is finished when the customer pays and leaves the restaurant. ,Relevant
 The process starts when I go to the app to order a meal ,Relevant
I choose what I want to eat and I pay online with my card,Relevant
For example   I often choose a pizza or a burger at “The Huggy’s bar”,Irrelevant
When it is paid   Takeway and the restaurant receive a notification of the order,Relevant
The restaurant prepares the meal during the delivery man rides his bike to the restaurant.,Relevant
During this time   I watch Netflix ,Relevant
If it is ready   the delivery man enters in the restaurant and picks up the meal ,Relevant
If it is not ready   he has to wait a little bit,Relevant
After   he rides his bike to the address indicated on his smartphone,Relevant
When he arrives in front of my house   he rings the doorbell,Relevant
I come to open the door and he gives me the meal. ,Relevant
The process is finished.,Relevant
Zalando is an online clothing store that includes several brands,Irrelevant
This website was created in 2008,Irrelevant
 The process starts when a customer order clothes or accessories online on the website,Relevant
 The customer puts clothes/accessories in his cart,Relevant
 For example   a little black dress and a pair of shoes,Irrelevant
The customer confirms his cart and is redirected to the connexion page,Relevant
The customer has to create an account on the website in order to enter his personal information or to connect himself to an account already created,Relevant
Zalando sends an email to the customer to confirm his account,Relevant
The customer chooses to receive his order at home or in a relay point,Relevant
The customer has to confirm his delivery and billing address,Relevant
Then the customer is redirected to a payment page where he can choose what kind of payment he prefers: Bancontact   Invoice   Credit Card   PayPal,Relevant
After the payment   the order is confirmed and sent as soon as possible,Relevant
In the Zalando sheds   employees prepare the order and pack it,Relevant
They then pass the package on to their carrier,Relevant
The best carriers are DPD and BPost,Irrelevant
The carrier delivers the package to the client,Relevant
The customer takes his order and then the process is finished,Relevant
Page 111 is a stationary store and bookstore located in the shopping center Crescend’eau in Verviers   next to the Decathlon store,Irrelevant
The process starts when a customer enters the shop,Relevant
The customer chooses the items he needs,Relevant
For example   a pad of paper and a book about the economy,Irrelevant
A saleswoman from the store goes to meet him to ask him if he needs help,Relevant
The customer asks for information,Relevant
The saleswoman answers him and helps him to choose the best articles,Relevant
The saleswomen are very versatile and know the store inside and out,Irrelevant
The customer then goes to the cashier,Relevant
The saleswoman scans the items and tells him the total amount to pay,Relevant
Then   the customer pays   and he can choose to pay in several ways: Bancontact   Credit Card   Cash,Relevant
Page 111 receives the payment,Relevant
The saleswoman packs the items and gives the bag to the customer,Relevant
The customer takes his bag and leaves the store,Relevant
The process is finished,Relevant
HEC Consulting is a junior enterprise specialized in marketing and market research.,Irrelevant
The process starts when HEC Consulting publishes its announcement for recruitment.,Relevant
This announcement contains for instance the deadlines and steps coming in the next weeks.,Irrelevant
Interested students first have to send to a representative their CV and cover letter by mail.,Relevant
Then   students receive a mail with several possibilities of dates to pass their first round.,Relevant
Students respond to the mail with their selected date of choice.,Relevant
On the selected due date   students go to HEC to be evaluated by some of HEC Consulting representatives.,Relevant
A few days after the interview   HEC Consulting representatives call the students back to inform them if they are selected or not for round 2.,Relevant
After the call   selected students have to choose another date for the second round.,Relevant
On the selected due date   students go to HEC to be evaluated by cracking case studies.,Relevant
A few days after this round   HEC Consulting representatives call students to give them feedback about them being recruited or not   the process is then finished.,Relevant
The process starts by buying the ingredients at the store.,Relevant
For this recipe   some details can vary a little bit depending on the people taste.,Irrelevant
When the ingredients are bought   you wash the vegetables before cooking them.,Relevant
You cut the onions and tomatoes into small pieces.,Relevant
You put olive oil in the pan and fry the onions.,Relevant
Meanwhile   you start boiling water for pasta in a casserole. ,Relevant
When the onions are fried   put the tomatoes and ricotta into the pan.,Relevant
Then   you put spices into the mixture.,Relevant
For example   you can use salt   pepper   basil and chili as sorts of spices.,Irrelevant
When the water boils   you put the pasta in it.,Relevant
When the pasta is cooked   you drain the water from it.,Relevant
Finally   pour the pasta into the sauce in the pan   the process is finished.,Relevant
The process starts when a customer sends an e-mail with some documents in order to have the free item.,Relevant
The customer service department check the validity of the different documents.,Relevant
If the documents are valid   the stock of the free product must be checked.,Relevant
If the product is still available   an email must be sent to the customer to indicate that he can take advantage of the offer and ask for his contact information.,Relevant
Once the customer's contact information is received   the request should be sent to the human resources department.,Relevant
It is then necessary to collect the product from the storage warehouse.,Relevant
Once the product has been found   it has to be packed and the customer's contact information has to be entered.,Relevant
The customer service department must then send an email to the customer to say that the product will be shipped.,Relevant
The product is shipped.,Relevant
The customer service sends an email to the customer to get a return on the product and gather the results. The process is finished.,Relevant
The process starts when a customer makes an order on the website.,Relevant
The employees in the warehouse receive the order form.,Relevant
The employee   who receives the order looks at the location of the different items.,Relevant
The employee will look for the different items in the warehouse.,Relevant
The employee scans the items.,Relevant
The employee verifies the order   packs the items   places the invoice   and sticks a label with the customer's address.,Relevant
The packaged order is then put into a printer with the other orders.,Relevant
All orders are then sent to a delivery person.,Relevant
The delivery man brings the order to the customer.,Relevant
The customer must sign the order form and the process is finished.,Relevant
 The process starts when a customer goes on the merchant’s website,Relevant
 The customer navigate trough the website and chooses the products he will buy,Relevant
 For example   a pair of shoes or a t-shirt,Irrelevant
 The platform automatically put these products into the buyer’s basket,Relevant
 The buyer validates his order,Relevant
 The platform notifies the order to the store and give the customer an order number,Relevant
 The notification is sent instantly via a computer system that the merchant uses,Relevant
 A salesperson prepare the order in store,Relevant
 The customer goes to the physical store,Relevant
 The buyer communicates his order number to the salesperson,Relevant
 The customer pays his order by card or by cash,Relevant
 The process ends when the customer has paid and collected his order,Relevant
 Boeuf Bourguignon is a great classic of french cuisine,Irrelevant
 The process starts with the cutting of the meat into large cubes,Relevant
 Then   cut the vegetables into small pieces,Relevant
 The basic vegetables of Boeuf Bourguignon are onions   carrots and celery,Irrelevant
 Sear the meat in a casserole dish,Relevant
 Add the vegetables,Relevant
 Stir and let cook for 5 minutes,Relevant
 Then   add some flour,Relevant
 The flour is a good ingredient ,Irrelevant
 Add one bottle of red wine and some beef stock,Relevant
 Put the casserole in the oven for two hours at 160 degree celsius,Relevant
 Meanwhile   cook some mushrooms and some bacon in a pan,Relevant
 After two hours   add the mushrooms and the bacon to the preparation,Relevant
 Then   reduce the sauce over low heat for 20 minutes,Relevant
 The process ends when the meat is tender and the sauce is thickened,Relevant
 Boeuf Bourguignon is usually eaten with potatoes and caramelized onions,Irrelevant
Vinted is an online platform with more than 30 million users where people can buy and sell used clothing,Irrelevant
 The process starts when the seller's wardrobe is overflowing,Relevant
 The seller then puts the items he wants for sale on the platform,Relevant
 The offer issued contains all kinds of information such as size   condition   brand   color   etc,Irrelevant
 Then   when a buyer wants to buy the item put online   there are two possibilities: either   he makes an offer to the seller for a lower price or   he buys the item at the price displayed in the ad,Relevant
 In the first case   the seller has the choice to accept or refuse the offer,Relevant
 If he refuses it   either the buyer or the seller can repeat another offer   or nothing happens and the process ends,Relevant
 If the seller accepts the offer or if the buyer buys the suit directly without making an offer   the money is transferred to the seller's online wallet and is blocked there,Relevant
 Then the seller receives a prepaid packing slip from Vinted,Relevant
 On this prepaid packing slip are mentioned the address of the buyer and the seller   the maximum weight of the package   etc,Irrelevant
 The seller has to pack the garment and stick this packing slip on it,Relevant
 The seller must then bring the package to a relay point within 5 days   otherwise the order is cancelled and the buyer is refunded,Relevant
 At this point   the buyer receives a notification and a letter informing him that the package is on its way,Relevant
 It takes between 3 and 5 days for the package to arrive at its final destination (another relay point),Relevant
 Once the package has arrived   both the buyer and the seller receive a notification that the package has arrived,Relevant
 The buyer must then pick it up within 7 to 14 days and confirm that everything is in order with the purchase within 4 days,Relevant
 If the buyer does not pick up the package within this period   the package is returned by the relay point to the addressee   after that   the order is cancelled and the buyer is refunded,Relevant
 If the buyer does not respect the deadline to confirm that everything is ok   the seller automatically receives the money without the seller being able to contest   and the order is then closed,Relevant
 When the confirmation from the buyer is positive   the seller receives the money in his online wallet and the order is closed,Relevant
 When this confirmation is negative   a dispute is opened by the buyer and the users then try to negotiate amicably,Relevant
 If they do not manage to find an agreement   they ask for Vinted's help which will decide and close the order,Irrelevant
VD Horeca is a food wholesaler that supplies both private individuals and professionals,Irrelevant
 Both can order on the Webshop but only professionals can have the goods delivered,Irrelevant
 The process starts when someone (professional or private) finishes his order on the Webshop and validates it,Relevant
 At that moment   a secretary from the administrative department receives a notification on the screen that an order has just been added to the Webshop,Relevant
 This secretary must then notify a storekeeper by phone so that he can prepare this order,Relevant
 If it is an order for a professional   the order is prepared on a pallet,Relevant
 If it is for a private individual   the order is prepared on a cart,Relevant
 The order can contain all kinds of products: drinks   fruit and vegetables   frozen products   preserves   etc,Irrelevant
 Once this order is completed and closed by the warehouse clerk   the order form is printed directly via the printer in the administrative department,Relevant
 If it is for a professional customer   the goods will be delivered the next day and the pallet is then stored in the warehouse,Relevant
 Deliveries start from 3am,Irrelevant
 If it's for a private individual   his cart is put at the entrance of the store/in the fridge with his name on it,Relevant
 When the customer comes to pick up his order   the customer takes his cart and goes to the checkout to pay for his order   which completes the process,Relevant
 If the customer has not picked up his order within 3 days   the goods are put back on the shelf by a storekeeper and the order is cancelled,Relevant
 For deliveries   the driver leaves with the merchandise in the morning and drops it off at the customer's place with a delivery slip,Relevant
 When he comes back to the warehouse and confirms that everything has been deposited   the administrative department issues the invoice and sends it by mail/courier to the customer,Relevant
 The customer pays into the account or in cash to the driver at the next delivery and the order is then closed,Relevant
Zara is a well known brand of the fashion industry and has a website for online shopping,Irrelevant
 The process starts when the customer enters the Zara website,Relevant
 He can choose which type of item he is interested in,Relevant
 For example accessories   skirts   trousers   etc,Irrelevant
 He is in front of all the articles of this category and he clicks on the ones he is interested in to have a better view of them,Relevant
 If he likes the item   he clicks on “add to cart”,Relevant
 Once he has clicked   he will have to select the size in which he wants the item,Relevant
 At that time   the item will be added to the shopping cart,Relevant
 He can repeat the process with each item he is interested in,Relevant
 One his selection is over   he clicks on “view cart” and he will have an overview of all selected items,Relevant
 Then you click on “continue”,Relevant
 The site asks him to identify himself   either he already has an account and he puts his login and password   or he has to register on the site,Relevant
 For example   to register   it is necessary to give information such as name   first name   address and email,Irrelevant
 Once the information has been registered   the site asks him to choose a delivery method,Relevant
 He choose between home delivery   free of charge for orders over 50€   or free in-store delivery to the shop of his choice,Relevant
 Then he has to select a payment method from several options,Relevant
 Depending on the payment method chosen   he must provide the required payment information,Relevant
 Once payment is received   he will first receive a confirmation on the site with a summary of his order and an estimate of the expected delivery date,Relevant
 Finally   he will receive the confirmation by email and the process is complete,Relevant
Huggy's bar is a well known burger restaurant,Irrelevant
 The process starts when he enters the restaurant website,Relevant
 He is on the home page and clicks on the   reservation   button,Relevant
 The first step is to choose in which restaurant he wants to eat,Relevant
 Then he must select whether he wants to come for lunch or dinner   the number of people and the type of table he wants,Relevant
 For example   normal table   terrace   bar   etc,Irrelevant
 All the dates meeting the criteria will be proposed and the client will have to choose the day he wishes to come,Relevant
 Once the date has been selected   all the available times that meet the criteria will be proposed and the client will have to choose the time he wishes to come,Relevant
 Then he will have to give personal information to complete the booking such as his name   surname   address   email and telephone number,Relevant
 To continue the process   the client must accept the site's privacy policy,Relevant
 Afterwards   a recap of the booking is indicated and the customer must indicate whether they wish to order   challenge burgers   or gluten-free burgers,Relevant
 There is also a   remarks   section,Irrelevant
 Then the customer  clicks on   confirm appointment  ,Relevant
 A confirmation of the booking will be sent by email and the process is completed,Relevant
RedPharma is a company that installs marketing for laboratories inside pharmacies,Irrelevant
The process starts when RedPharma receives a demand from a laboratory,Relevant
RedPharma checks if they are already working with a competitor,Relevant
If so   RedPharma informs the client and continues the process,Relevant
 If not   RedPharma continues the process,Relevant
RedPharma analyses the laboratory’s situation ,Relevant
RedPharma sends the best marketing strategy for the laboratory’s situation,Relevant
For example   the services data   consultancy   or digital solutions,Irrelevant
If the laboratory refuses the offer   RedPharma analyses the laboratory’s situation again and sends another marketing strategy,Relevant
 If the laboratory keeps refusing it   the process ends,Relevant
 If the laboratory accepts the offer   RedPharma sends its sales force to the pharmacy ,Relevant
The sales force discusses the deal with the pharmacy ,Relevant
The pharmacy gives a date for installing the marketing facilities inside their building,Relevant
RedPharma signs a contract with the laboratory ,Relevant
RedPharma installs the marketing facilities on the due date and the process finishes,Relevant
The Management Information Systems is a class at HEC   which is about Business Process   and ERP,Irrelevant
The process starts when the student is given the homework,Relevant
The student opens a new word document ,Relevant
If the student hesitates   they look at the PowerPoint until they understand what to do,Relevant
 If they know what to do   they begin to write down the business process ,Relevant
The student saves the word document ,Relevant
The student uploads the document on the Lol@ platform,Relevant
If there is no document submitted   the teacher gives the grade of 0,Relevant
 If there is a document   the teacher opens the document,Relevant
The teacher corrects the document,Relevant
The teacher grades the homework,Relevant
For example   a note from 0 to 1 out of 1,Irrelevant
The process finishes when the student receives the grading,Relevant
Esprit is a clothing brand and has many shops across Europe,Irrelevant
When a customer wants a cannot find their size in the store the employee checks the availability on the Omnichannel app,Relevant
If the size is in stock and the employee brings is to the customer   if not   the employee checks the availability of the item online,Relevant
If the size is not available anymore   the employee tells the client   if it is available   the employee offers to order it for the client,Relevant
If it is not available anymore   the employee tries to find a replacement in the shop,Relevant
To order   the employee asks if the client has the “Esprit Friends” card to have all the information needed,Relevant
If the client has it   they give it the employee (or they look for it in the file)   if not   the employee asks a serie of questions (address   name   email   etc.),Relevant
The esprit Friend card has three categories:  classic   gold and platinum   the more the clients buy   the more advantages and voucher they can get,Irrelevant
Once the client has given the information or their card   the employee order the item on the app,Relevant
The order will be process in the 3 to 5 days in the facility,Relevant
The order is delivered in the shop,Relevant
The client comes to pick up their order,Relevant
Zalando Lounge is an outlet platform organizing sales on a few periods for specific brand/items,Irrelevant
You have to be registered with an account to access those sales,Irrelevant
When a sale occurs   Zalando lounge displays the list of items for a limited time (3 to 5 days) with the prices   the reduction and the sizes/colors available ,Relevant
The customer makes a basket with the items they want,Relevant
Customer can make one order from multiple sales (different brand for exemple)   they will pay the transport fees only once,Irrelevant
The basket is available 20 minutes   the clothes are booked during this time   each time something is added to the basket   the countdown is back at 20 minutes,Relevant
Once the client has chosen all the items   they need to process to the payment,Relevant
They choose a payment method and they get a confirmation once it’s done,Relevant
An email of confirmation is sent to the client,Relevant
Once the sale is over   Zalando need to order the items to the brand   they orders may be dispatched with a delay to the customer,Relevant
The returns are free if the customer wants to send back items,Irrelevant
Once Zalando has received the merchandise from the supplier   they pack the order and send them to the clients,Relevant
The client receives an email to warn them when their order has been sent,Relevant
The client confirms the reception of the order,Relevant
 The process start with the periodic verification of stock levels by the stock controller   ,Relevant
 After stock levels has being verified by to stock controller   there are 2 possibilities   ,Irrelevant
 Either there is still enough stock to hold for the specific period of 1 month or it is realized that they are already beneath the safety stock levels. ,Irrelevant
 When the stock is under the stock level a memo is send simultaneously to the purchasing and sale department to inform respectively of the need of passing a new command and for the showroom to precise the requirement to take in terms of customers’ demands. ,Relevant
 The purchasing department dress a list of materials to be command and send it to the finance department for treasury verification. ,Relevant
 After verifying the available cash in treasury   the financial department has 2 possibilities   ,Irrelevant
 If there is enough liquidity to support the operation   the finance department sends a note to the purchasing department validating the process or   ,Relevant
 If there is not enough liquidity to support the operation   the finance department sends a memo to the audit department for further analysis and validation of the treasury replenishing. ,Relevant
 After the operation of analysis has being done   the audit department sends a note to the finance department to replenish the treasury and the finance department send a note to the purchasing department after validating the process. ,Relevant
 Then an order is past to various suppliers in the data base for proforma. ,Relevant
 When all suppliers have send their proforma   the purchasing department receives it and choices the least economic cost. ,Relevant
 The purchasing department sends a copy of the least cost proforma to the finance department for the advanced settlement.,Relevant
 After choosing the least cost within suppliers   the purchasing department validates the order to the lucky supplier and waits 2 week for the delivery to be received ,Relevant
 A receipt note is send to the supplier by the purchasing department and   ,Relevant
 The finance department finalizes the settlement of the remaining debt after confirmation of the receipt by the stock department.,Relevant
 The process start with the Control department checking employees presence   ,Relevant
 After employees presence   task done is verified by the Control department   ,Relevant
 The Control department dress a document then shift it to the human resource department for provision of personnel expenses. ,Relevant
 After the human resource department has prepared the available requirements for employees document they sends provisions to the finance department for treasury verification ,Relevant
 After verification from the finance department there are 2 possibilities   either there is enough funds for the operation or not. ,Irrelevant
 If there is enough liquidity to support the operation   the finance department sends a note to the human resource department validating the process or   ,Relevant
 If there not enough liquidity to support the operation   the finance department sends a memo to the audit department for further analysis and validation of the treasury replenishing. ,Relevant
 After the operation of analysis has being done by the audit department   they sends a note to the finance department to replenish the treasury and the finance department send a note to the human resource department while preparing the required payment elements. ,Relevant
 The human resource then prepare public tax declarations and employees net salaries. ,Relevant
 After details has being made the human resource department finally transmits detailed documents to the Finance department. ,Relevant
 The finance department after receiving the documents starts by paying public taxes and messages are sent to employees 2 days after informing the beginning of the regularization of their situation,Relevant
 Tunisie Silicone is implemented in Monastir (Tunisia)   mainly specialised in producing silicone baby bottles. ,Irrelevant
 It is the first Tunisian company to offer a 100% made in Tunisia silicone baby bottle. ,Irrelevant
 The process begins when a pharmacy orders a defined quantity of baby bottles from the commercial team of Tunisie Silicone. ,Relevant
 Commercial team calls the client to get more information. ,Relevant
 For instance   they need to get the address   the city   the phone number and email address   the quantity and the type of the baby bottles   payment method… ,Irrelevant
 Client pays a certain amount of money in advance   proportional to its order’s quantity. ,Relevant
 Then   the commercial team notifies the warehouse about the needed quantity of baby bottles for the client. ,Relevant
 The warehouse notifies the factory of Tunisie Silicone about the quantity that will be delivered. ,Relevant
 The warehouse prepares the order. ,Relevant
 When the order is ready   the warehouse notifies the commercial team and proceeds with delivery. ,Relevant
 The commercial team contacts the client and gives him details about delivery time and date. ,Relevant
 Meanwhile   the manufactory starts to produce baby bottles to cover the inventory’s variation. ,Relevant
 When the production is ready   the manufactory notifies and delivers the produced bottles to the warehouse. ,Relevant
 Client receives his order and pays the rest of the amount du   the process is achieved,Relevant
The process starts when farmers Plucking and opening the Pods.,Relevant
cocoa beans are being  fermented for two weeks,Relevant
The seeds are  spread out for  drying .,Relevant
then   loaded and arranged in bags or containers ready for   transportation.,Relevant
Once  dried and roasted   Cocoa beans are ready to be refined into chocolate,Relevant
manufacturing processes differ slightly due to the different species     of cocoa trees.,Irrelevant
Roasting and Winnowing the Cocoa,Relevant
Grinding the Cocoa Nibs,Relevant
Blending Cocoa liquor and molding Chocolate,Relevant
basic blends in order of highest quantity :milk chocolate    white      chocolate and dark chocolate ,Irrelevant
Cocoa beans as chocolate now is ready for consumption    the process is finished.,Relevant
The process begins when a person call the doctor becase he has all the Covid symptoms ,Relevant
The doctor informs the patient about all hygine rules .,Relevant
Note that hygine rules includes practicing social distancing by staying in a room   Wash your hands often   Cough into a tissue that you throw away    Clean frequently touched surfaces several times every  day. ,Irrelevant
The doctor recomands :  don't share personal items   and  limit contact with pets while sick  . ,Relevant
The patient takes a fever reducer  usually recommended  are Acetaminophen and  ibuprofen.,Relevant
The doctor advise the patient to dring salt water as it  helps for the  sore throat. ,Relevant
The patient asks a relative to go to the pharmacy buying some drugs,Relevant
If the symptoms become severe   the patient calls your doctor  or go to the hospital ,Relevant
If the symptoms are acceptable   the patient stay in deb and have a nap,Relevant
The well-known clothing store ZARA only offered an online shopping service during the COVID-19 pandemic,Irrelevant
 The process starts when a customer places an order on the website of ZARA and ZARA receives this order,Relevant
 Then   ZARA checks the stock,Relevant
 If items are no longer available   an email will be sent to the customer that these items will not be included in the order,Relevant
 In case all items are not available   the order will be cancelled,Relevant
 When the order is cancelled   the customer is notified,Relevant
 The other items that are available will be packed and shipped by ZARA,Relevant
 The customer will be notified that the order is on its way   with a track & trace code,Relevant
 The track & trace could be 151343154RTY,Irrelevant
 In addition   an invoice is sent to be paid within 14 days once the order is received by the customer,Relevant
 The customer receives the order,Relevant
 On the day that the order is received the customer tries on the clothes,Relevant
If  The customer is not satisfied with the whole order   he registers a return,Relevant
 ZARA receives the request to return the whole order and approves it,Relevant
 Then   ZARA sends a return label,Relevant
 The customer receives the approval of the return request and the return label,Relevant
 Then   the customer prepares the package to be send back,Relevant
 The customer sends the order back,Relevant
 Then   ZARA receives the returned order,Relevant
 ZARA checks if the returned order is complete,Relevant
 The returned order is complete   thus   ZARA sends a confirmation email that the returned order is received,Relevant
 In addition   ZARA sends an email correcting the balance due to zero for the customer   the process is finished,Relevant
The process starts when a client is referred to an eye doctor by the general practitioner,Relevant
 The assistants of the general practitioner prepare the paperwork,Relevant
 To prepare the paperwork   the assistant uses a software called SAP,Irrelevant
 Once the paperwork is ready   it is sent to the eye department in the hospital,Relevant
 The eye department reviews the paperwork to schedule an appointment,Relevant
 The appointment is scheduled based on the availability of the doctor,Relevant
 The availability of the doctor is checked by the eye department,Relevant
 The eye department plans an appointment,Relevant
 The appointment is sent to the client’s home address through the mail,Relevant
 The client receives the invite for the appointment,Relevant
 The client approves the appointment by calling the eye department,Relevant
 The eye department receives the phone call with the approval of the appointment   the process is finished,Relevant
Takeway is a delivery company,Irrelevant
 The process starts when the deliverer receive a notification of an order however depending on the distance of the restaurant due to competition with others deliverer   he/she will know if he/she will be able to confirm the order,Relevant
Each deliverer chooses a spot in front of a specific restaurant to minimize the travelling time distance,Relevant
 In case the deliverer is able to take the order   he/she must scan with his/her mobile the delivery code given otherwise in case of a mistake by the hangling in the restaurant   the deliver will be responsable,Relevant
 To access the customer’s destination   deliverer can use all transport method such bike   car   motorcycle   scooter as long it is efficient to minimize the time as much as possible,Irrelevant
 While reaching its destination   the deliverer must respect traffic regulations for his/her and the public’s safety,Irrelevant
 Arriving at destination   the deliverer follows the instruction given (if there is any) ,Relevant
 For example   if customer want to be contacted by a call    the deliverer must call,Irrelevant
 If customer want its order to be put in a specific place   the deliverer must act so,Relevant
 In the case the delivery adress is incorrect    the deliverer must call the customer however if the phone number is also inaccurate   then the deliverer must contact its operator in order to reach the client with furher infomation in their system,Relevant
 The employer of the deliverer is not the retaurant but the takeway operator,Irrelevant
When the customer takes his/her order   the process is finished and can be redone with another orders,Relevant
The WCO is a system of import controls (Import Control System- ICS)   which aims to secure the flow of goods at the time of their entry into the customs territory of the EU,Irrelevant
 This control system is part of the Community Programme eCustoms   which requires operators to pass an Entry Summary Declaration (ENS) to the customs of the country of entry   prior to the introduction of goods into the customs territory of the European Union,Irrelevant
Therefore    the process starts when the operator sends an ENS to the customs which must be send before the arrival of the goods in European customs union,Relevant
 In order to get exhaustive regulations and custom tariffs rates regarding their products   operator refer to the TARIC code and its database   which includes all applicable customs duties and all customs trade policy measures for all goods,Relevant
 When the goods arrive by any kind of freight such as train   sea   air   the customs must check physically the goods before it realease,Relevant
 To do so   operator are informed by email which sample of goods customs must verify based on the ENS and the hour gap when customs will come ,Relevant
 Consequently   operator prepares the batch otherwise a penalty will be given therefore the warehouse staff is ordered to pull every goods needed and attach all the suitable documents ,Relevant
Then   certain goods are pulled over ,Relevant
 The control can lead to 2 results,Irrelevant
 Customs can either seal an apporval or reject the declaration and keep the good,Relevant
 In this latter   the operator need to modify the declaration and pay more customs fees or send back the goods,Relevant
Serviplast is a construction company offering various services including the installation of paving stones (sidewalks   terraces  … )   the waterproofing of houses  ,Irrelevant
the process begins when a potential customer calls to make an appointment,Relevant
a secretary processes the request ,Relevant
the client explains the reason for the work he wishes to carry out,Relevant
for example for the realization of a terrace or the waterproofing of the house ,Irrelevant
the secretary sets an appointment with the competent salesperson,Relevant
on the day of the appointment   the client explains his needs and what he would like,Relevant
For example   the customer will be able to say: I want a paved terrace with stairs to go to the garden,Irrelevant
the representative takes action and offers solutions to the client,Relevant
If the customer is interested   the representative will send a quote within 10 working days,Relevant
Once the quote has been received   the customer has 3 months to accept   modify or refuse the offer,Relevant
Once the file is complete   the client and the representative set a date for the site ,Relevant
before starting the work   the customer must pay a deposit no more than 15 days before the start of the work,Relevant
on the first day of work   all machines are brought to the site,Relevant
seriplast has all the machines necessary for the realization of the works,Irrelevant
At the end of the work   a manager comes to check the work,Relevant
the customer can make his remarks if he has any and modifications can be made if necessary,Relevant
The customer pays the balance once the latter is satisfied with the site,Relevant
Giorgi is a pizzeria that also offers take-out,Irrelevant
the process begins when a customer calls to place an order,Relevant
An employee picks up the phone and asks for the order,Relevant
the customer places an order by phone,Relevant
for example 2 margherita pizzas and pasta Bolognese,Irrelevant
