sentence,class
 In this case  the customer is happy with its order so he keeps it and the process stops,Relevant
 Sara Defendi is a very gifted osteopath that is why she receives a lot of new patients from word of mouth,Irrelevant
 The process starts when the patient arrives on the osteopath ‘s website,Relevant
 The patient presses the button  make an appointment ,Relevant
 To identify himself  the patient enters his email address,Relevant
 The patient clicks on  Ok ,Relevant
 To continue with the identification  the patient introduces his telephone number and his date of birth,Relevant
 To validate his identification  the patient clicks on  Continue ,Relevant
 Then  the patient selects as of when he wants to see the available dates and he also selects a day in the week that he prefers,Relevant
 For example  the patient could want to only see the available dates in two weeks from now and on Mondays only,Irrelevant
 The patient clicks on  Search ,Relevant
 Then  the patient selects a date that is the most suitable for him,Relevant
 The patient confirms his appointment by clicking on the button  Confirm ,Relevant
 At this moment of the process  the appointment is not yet validated,Irrelevant
 The patient can now see a summary of his appointment and click on  Finished  to validate the appointment,Relevant
 In the meantime  the osteopath receives a notification to let her know of the appointment  the process is finished,Relevant
NMC is one of the world s leading companies in protective packaging and technical insulation,Irrelevant
 The process starts when the raw materials arrive at the production line,Relevant
 Once the materials are unpacked and ready  a worker has to put them into the machine,Relevant
 The moment the machine starts to produce the product  a worker pack the final products at the end of the production line and to pay attention in case something goes wrong,Relevant
 Should it happen that a product is stuck somewhere or the machine needs new raw materials the worker must stop the machine and inform his superior in order to prevent any further problems,Relevant
 Furthermore  because NMC works with highly flammable materials the worker should be careful that there are no static charges anywhere to prevent fire,Irrelevant
 Once all products are packed they can be loaded into trucks to be finally delivered to the customers,Relevant
 Because customer satisfaction is very important to NMC  delivery must happen as quickly and smoothly as possible,Irrelevant
Jovanni is my favourite ice cream vendor here in the area,Irrelevant
 He is already 67 years old  but he doesn t look any older than 50,Irrelevant
 When you go buy ice cream at Jovanni  every customer is greeted warmly  because customer satisfaction is key,Relevant
 As soon as it is your turn to order  you are asked how many scoops you would like and whether you would prefer a paper cup or a waffel,Relevant
 After that  you choose the tastes you want to eat and  optionally  different glazes   which are always quite tasty,Relevant
 Before choosing the taste you want  customers can always try it out first – which is very practical because you do not choose something you do not like,Irrelevant
 After the ice cream has been handed over to the customer  payment must of course be made,Relevant
 the price depends on the circumstances  If customers eat at Giovanni s place the VTA is higher  which means the ice is also more expensive,Irrelevant
 In return  if the customers take the ice cream home or do not eat at Jovanni s place then the VTA is not as high and the ice is cheaper,Relevant
 To conclude  Jovanni is a very kind and courteous person that always cares for its customers and for the children  that is also why every child gets a free ice cream scoop with every visit,Irrelevant
 I am very happy to have Jovanny in my hometown,Irrelevant
The following describes the order to cash process of the Belgian retailer ASB,Irrelevant
 The order to cash process starts when the client makes an inquiry and asks for a price,Relevant
 This can be done by email  by phone or even in presence,Irrelevant
 Then  the salesperson makes an offer and sends it to the client,Relevant
 The client can accept the offer  reject it  or ask for another price,Relevant
 In the latter case  either a new offer will be made and sent to the client or the salesperson will stick to the offer,Relevant
 If the offer is accepted  the client makes an order,Relevant
 The salesperson then creates an order confirmation and sends it to the client,Relevant
 The client checks it,Relevant
 If there are mistakes  he will let the salesperson know who will then correct it and send a new one,Relevant
 If the order confirmation is correct  the client validates it,Relevant
 After  the salesperson checks if the goods are in stock or not,Relevant
 If the goods are not in stock  they need to be ordered at the supplier,Relevant
 If the goods are in stock  the salesperson creates a delivery note and sends it to the storekeeper,Relevant
 The storekeeper will prepare the goods,Relevant
 Either  the goods will be delivered or the client will pick them up,Relevant
 If the goods will be delivered to the client  the delivery note goes to the transportation department,Relevant
 They will deliver the goods,Relevant
 If the delivery went well  the accounting department creates the invoice and sends it to the client,Relevant
 The client will then pay his purchase,Relevant
 If the delivery went wrong  the firm needs to check its stock again and make a new delivery,Relevant
 If the goods are picked up by the client  an accountant will directly create the invoice and send it to the client,Relevant
 The client will then pay his purchase,Relevant
The following describes the procurement to pay process of the Belgian retailer ASB,Irrelevant
 The process starts when we notixce that a good that is needed is not in stock,Relevant
 The purchase department will then first  create a delivery note for the client that asked for the goods,Relevant
 If the goods that need to be purchased are  regular  goods  the purchaser will make an order directly,Relevant
 If the goods that need to purchased are  specific  goods  the purchaser will ask for a price at the supplier,Relevant
 If the price is good  the purchaser will accept it,Relevant
 If the price isn t good  the purchaser will negotiate until the price is acceptable,Relevant
 After accepting the price  the purchaser orders the goods,Relevant
 They will use the number of the delivery note through the whole procurement process at the supplier,Irrelevant
 After ordering  the purchaser will get an order confirmation from the supplier and check it,Relevant
 If there are mistakes  he will let the supplier know and ask for a new  correct order confirmation,Relevant
 If the order confirmation is correct  the purchaser will approve it,Relevant
 Then  the goods will be delivered to the warehouse,Relevant
 In the warehouse  the quantity and the quality of the goods will be checked,Relevant
 If there is something incorrect  the purchaser will either ask for a new delivery or ask to get the missing goods at an additional delivery,Relevant
 If the goods are ok  the firm will get an invoice from the supplier,Relevant
 A clerk will check the invoice,Relevant
 If the invoice is correct  it will be sent to an accountant who will pay the supplier,Relevant
 If the invoice isn t correct  the clerk will block it in the system,Relevant
 Then  he will require a credit note at the supplier,Relevant
 After having received the credit note  the clerk will unblock the invoice in the system and an accountant will pay the difference between the amount on the invoice and on the credit note,Relevant
The process start when the client signs in his personal account  ,Relevant
then AIRBNB asks the journey information from the client ,Relevant
Such as the place  the period to stay  maximum price to pay   ,Irrelevant
Then AIRBNB analyze the client demand [places available in period demanded ] and give him the most interesting offers  ,Relevant
Then the client have the option to choose one of the options  don t choose any of them or do more filter like [amenities in the place to stay  HOST language or to be a special HOST ]  ,Irrelevant
if the client do more filter option the process is performed and analyzed again to give best offers and so on  ,Relevant
if the client don t choose a place the process end  ,Relevant
In case the client chooses a place  AIRBNB request from the client an identity document  recent personal picture  and enter a payment card  ,Relevant
if the client don t provide information the process is canceled  ,Relevant
if the client provide all information  AIRBNB take 24h to verify the identity and everything  ,Relevant
then the AIRBNB give the decision  either to reject the booking so the process is canceled and the client is informed  or the booking is confirmed and the AIRBNB send to customer the booking information and finalize the process ,Relevant
The process start when the client log in to the company website  ,Relevant
then the client fills in the travel information [departure  arrival and dates ]  ,Relevant
then the company analyze the information and consult the client past flights to see what he she prefer then give the client the most interesting flights [prices  class ] with recommended flight based on past flights if exist  ,Relevant
then the client can refuse all flights offered and the process is finished  or change flights properties like changing the arrival airport or departure or also dates   in this case the company re analyze the demand and give offers according to it  or also the client could accept a flight ,Relevant
then the company propose some extra services to the client that have superior costs that could accept or refuse  so after this the company ask the client to pay  there is three method of payment first ,Relevant
if the client have a lot of bonus point in the account and could afford the flight cost with it  or to pay the hole by the credit card ,Relevant
if he she is a new client or a client that has no bonus point  he choses the third option which is hybrid ,Relevant
if the client has bonus point but not enough to cover all flight cost so he she will pay the rest with card  the client has a limited time [there is no exact time but an estimation of 30 min] to pay or the website will be actualized and he she will repeat from the start  ,Relevant
if the client pay within the time  the flight is confirmed and company send flight information and E ticket to the client by mail ,Relevant
 A company that needs to hire staff has an internal recruitment procedure,Irrelevant
 The hiring process starts when the company identifies an internal hiring need,Relevant
 Then  the hiring staff devises a recruitment plan,Relevant
 The hiring staff generates a job description that includes a list of job requirements  desired characteristics and requisite experience,Relevant
 The hiring staff advertises and recruits the position,Relevant
 For example  the position is published by using a company s website  social media platforms such as LinkedIn and newspaper advertisements,Irrelevant
 Then  the hiring staff reviews the applications and identifies those that require interview,Relevant
 The interview are scheduled for the candidates with the people in the company involved,Relevant
 Some companies check the background of the candidates to be sure that the potential employees could represent the company in a professional manner,Relevant
 The reference of the candidates are checked also,Relevant
 After the background checking and reference checking  the hiring staff takes decision,Relevant
 Then  the hiring staff sends a job offer,Relevant
 After all  the candidate who accepts the job offer is hired,Relevant
 After the hiring process  the company has an onboarding process,Irrelevant
 The hiring staff prepares colleagues to welcome the new employee,Relevant
 Then  the staff prepares the new employee s office and the tools that employee needs,Relevant
 For example  the new employee needs computer  access to programs  email and phone numbers,Irrelevant
 The first day  the new employee is presented to the team,Relevant
 Then  the RH staff schedules meetings for to present the projects to the new employee,Relevant
 The RH staff assigns a mentor for the new employee,Relevant
 Then  the mentor explains to the new employee the performance goals,Relevant
 The first month  the RH staff registers the new employee in training,Relevant
 The RH staff makes also an evaluation after 30  60 and 90 days,Relevant
 The RH staff organizes an after work gathering to meet the new employee informally,Relevant
 After 6 months  the HR staff evaluates the work of the new employee,Relevant
 Hotel Le Plaza is a luxury hotel with reception area open 24h a day ,Irrelevant
 The check in process starts when customers present themselves at the reception,Relevant
 The receptionist requests their identification document and confirmation of reservation,Relevant
 Customers are asked to fill in the individual police form,Relevant
 The receptionist retrieves the completed police form and verifies the information to make sure all are correctly recorded in the management software or else he she has to encode the missing information,Relevant
 The receptionist requests a deposit used to cover customers  expenses that might occur during the stay ,Relevant
 The deposit can be given by credit card or in cash ,Irrelevant
 If the reservation is prepaid  a deposit of 50€ per night is required ,Relevant
 If the reservation is not prepaid  the receptionist requests a deposit amounting to the total of the price of the stay plus 50€ per night ,Relevant
 Then  the receptionist checks the status of the attributed room in the management software ,Relevant
 The hotel offers several types of room such as classic  deluxe and suite ,Irrelevant
 If the assigned room is ready  the receptionist gives the room key to customer and explains them about the hotel s facilities  the process is finished,Relevant
 If the assigned room is not ready after the check in time  the receptionist allocates another room  gives the key to customers and explains them about the hotel s facilities  the process is finished,Relevant
 If the assigned room is not ready before the check in time  the receptionist informs the customer and ask the housekeeping department to put the customer s room in priority to get it ready as soon as possible,Relevant
 The housekeeping department notifies the reception when the room asked previously is ready ,Relevant
 The receptionist gives the room key to customer and explains them about the hotel s facilities  the process is finished,Relevant
 The process starts when the customer validates the form on the dedicated area of the main page of SNCB to plan his her travel,Relevant
 The form requires information such as departure destination point  departure time and date 3,Irrelevant
 After receiving the completed form  SNCB proposes different alternatives based on his her criteria introduced previously,Relevant
 The customer chooses the option according to his her need,Relevant
 SNCB displays all details related to the chosen itinerary,Relevant
 If the customer is satisfied  he she proceeds to payment,Relevant
 SNCB displays all the rates available for the travel in question,Relevant
 The prices vary depending on the situation of each traveler,Irrelevant
 The customer validates his her choice and fills in the required information to finalize the purchase,Relevant
 This time  SNCB needs information such as traveler s full name  choice of payment methods and ticket delivery,Irrelevant
 SNCB directs the customer to the payment page,Relevant
 The customer follows the payment instruction and validates the payment,Relevant
 After being notified that the payment is accepted  SNCB sends the e ticket to the customer,Relevant
 The e ticket can be downloaded directly from SNCB website where the customer is redirected from the payment page 15,Irrelevant
 The customer receives the e ticket according to the choice of ticket delivery  the process is finished,Relevant
Epicerie Wangen is a grocery store located in Cherain that sells almost everything,Irrelevant
For example  you may want to buy bread and raviolis,Irrelevant
The process starts when a client enters the store,Relevant
The vendor is alerted that someone enters the shop thanks to a bell,Relevant
The client either goes to counter to ask for bread and meat or goes to the shelves to pick whatever he wants ,Relevant
If we went to the shelves he can still ask for stuffs at the counter,Irrelevant
The vendor start scanning the articles and asks if anything else is needed ,Relevant
In the case that the client needs bread it can be either cut by the vendor or not ,Relevant
For example  the client might say I would like a white bread cut please,Irrelevant
  When every items are scanned the vendors asks if the client is going to pay in cash or by credit card ,Relevant
  The payment is processed and the client either gets the ticket or not,Relevant
  The client leaves the grocery store and the process is over ,Relevant
Zalando is a world wide company that sells clothing ,Irrelevant
The process starts when a client confirms is payment on the website or on the app ,Relevant
The app can be downloaded on smartphones and tablets ,Irrelevant
The online payment is made by the customer ,Relevant
Zalando is alerted that an order has been made ,Relevant
They check at their warehouse If they have all the clothes for the customer ,Relevant
If they do not they have to order it from a supplier ,Relevant
The supplier sends the clothes to the warehouse ,Relevant
Zalando pays the supplier ,Relevant
All the clothes are packaged together ,Relevant
You can have jerseys and jeans in the same package,Irrelevant
The package is sent to the the customer s house ,Relevant
The customer either keeps the clothes or return them for free ,Relevant
Zalando receives the clothes returned within 14 days ,Relevant
They reimburse the customer for the clothes returned ,Relevant
The process ends when the customer gets his money back ,Relevant
 The Butera company is a Belgian company which sells Italian specialties  in particular by having Parma cheese delivered  ,Irrelevant
 The company informs customers who want to buy in bulk that a large order is about to be placed  ,Relevant
 The company receives calls from customers about orders made  ,Relevant
 At the start of the process  the company sends an email to a company in Parma to buy them these cheeses  ,Relevant
 The company expects a response within 7 days ,Irrelevant
 The company negotiates the terms of the delivery contract ,Relevant
 The company pays a deposit ,Relevant
 The company accepts the delivery ,Relevant
 The company pays the entire purchase ,Relevant
 The company calls its customers to tell them that the order has arrived ,Relevant
 For example  if the client order  Reggiano   the company called the client when the  Reggiano  type cheese arrives ,Irrelevant
 The company  when the customers arrive in the store located Rue Puit Marie 93  4100 Seraing checks the customer s order ,Relevant
 The company sells the products and requests a down payment ,Relevant
 10 days later  the company requests the full payment ,Relevant
 The Pomodorino is a company  which makes homemade tomato sauce by using tomatoes from Italy and a machine that presses the tomato ,Irrelevant
 The workers start by cutting the tomatoes in half to make cooking easier the next day ,Relevant
 The company leaves the chopped tomatoes in the saucepans overnight  ,Relevant
 Once the night has passed  the company passes the tomatoes through a machine that costs around € 500 and which is made of iron  which presses the tomato ,Relevant
 The company installs bed sheets to filter the water and preserve the tomato juice ,Relevant
 Like when you use a sieve to filter the solid ,Irrelevant
 The juice is collected and cooked for 5 hours  adding salt regularly   La Baleine  brand salt  ,Relevant
 The sauce is then bottled ,Relevant
 The company checks that the caps close properly to promote sterilization  ,Relevant
 The company places the bottles under cover to maintain the sterilization phase  ,Relevant
 The company puts the bottles in the cold warehouse,Relevant
 The diploma department is part of the University,Irrelevant
 The process starts when a graduated student call to make a appointment for receiving his diploma,Relevant
 The employee asks for the disponibilities of the student,Relevant
 The student communicates his agenda,Relevant
 For example  Tuesday and Wednesday afternoon,Irrelevant
 The employee makes a appointment regarding the disponibility,Relevant
 On the due date  the student arrives,Relevant
 The employee asks the student to present his ID card,Relevant
 The student gives his ID card,Relevant
 The employee gives the diploma to the student and gives some information,Relevant
 The diploma contains the languages of learning  the title of the thesis and the grades,Irrelevant
 The student reads and checks if all the information are correct,Relevant
 If there is a mistake  the diploma is sent back to the faculty and the process has to restart,Relevant
 If there is no mistake  the student signs his diploma to validate it,Relevant
 Meanwhile  the employee writes the ID information on the acknowledgement of receipt,Relevant
 The student signs the acknowledgement of receipt to confirm that he has received the diploma,Relevant
 The student leaves with his diploma,Relevant
 The employee desinfects the place for the next student  the process is finished,Relevant
 The process starts when a new year starts,Relevant
 The scanning of the acknowledgement receipts has the objective to keep documents available for many years,Irrelevant
 The student takes the acknowledgement receipts with names beginning with one specific letter and from the previous year,Relevant
 The student sorts the acknowledgement receipt by alphabetical order,Relevant
 For example  first Anom Dupont and then Azul Benjamin,Irrelevant
 In addition  the student unties the potential sheets of paper attached to them with a staple,Relevant
 The student scans the acknowledgment receipts,Relevant
 The student transfers the PDF file into the appropriate folder,Relevant
 The student opens the PDF file,Relevant
 The student renames individually each acknowledgement receipt by the name of the person who signed it,Relevant
 When all the acknowledgement receipts are renamed  the student deletes the original PDF file,Relevant
 The objective is to avoid having twice the same document,Irrelevant
 The student ties the potential paper that he untied,Relevant
 The student puts the acknowledgement receipts in a box for archiving,Relevant
 The student restarts the process with the next letter,Relevant
 If he started with names beginning with the letter A  now he has to do the names beginning with the letter B,Relevant
 When all the letters are done  the process is finished,Relevant
The Big 4 often have a high staff turnover  so a  sorting  system is necessary to ensure that not just anyone is working for the company,Irrelevant
The process starts when the company receives an application,Relevant
The candidate s CV is reviewed by the human resources department,Relevant
After analysing the CV  HR sends an e mail to the candidate either to schedule an interview  if it matches the criteria sought by the company  or to inform the candidate that he or she is not suitable,Relevant
The head of the HR department passes the interview on to the candidate,Relevant
Within 3 days after the interview  the company informs the candidate that he or she will have to take skills tests,Relevant
If not  the candidate is informed that he or she is not selected,Relevant
The HR department schedules a date with the candidate for the skills test,Relevant
For example  a test consisting of 20 questions in the form of multiple choice questions,Irrelevant
The company passes the test to the candidate,Relevant
If the candidate passes the test  the company makes an offer within 7 days  otherwise it informs the candidate that he or she is not selected,Relevant
The offer is sent either by e mail or by fax  depending on the company s choice,Relevant
Once the candidate has accepted the offer  the company schedules an appointment with the candidate to have him her sign the employment contract,Relevant
The process ends when the candidate signs the contract,Relevant
Nowadays  it is not always easy to make yourself something to eat every day when you come home from work  it is sometimes too late and you don t feel like cooking,Irrelevant
That s why Takeaway  a Dutch company  offers its services to Internet users,Irrelevant
The process starts when you start to get hungry  no matter what time of day or where you are,Irrelevant
Once you feel hungry  you go to the Takeaway website,Relevant
Once on the site  you can browse through the various offers on offer,Relevant
If the offers on the site do not appeal to us or do not correspond to our expectations  we log out and decide to cook a good meal anyway,Relevant
Otherwise  if a restaurant or brasserie appeals to us  the process continues and we click on the desired restaurant,Relevant
It is important to know that Takeaway offers something for every taste  Chinese food  Italian food    ,Irrelevant
Once you are on the restaurant s offers  you have to choose your dish,Relevant
When the dish is chosen  you just have to click on the  order  button,Relevant
An additional window will then appear with a summary of the order,Relevant
The customer must then check the different elements of his order  to make sure there are no surprises on reception,Relevant
If everything is correct  you can click on the  pay  button,Relevant
However  there is one thing to pay attention to  namely the delivery costs,Irrelevant
In fact  Takeaway does not work for free  additional costs are then charged to the person ordering  usually 5€ ,Relevant
When the payment is settled  both Takeaway and the restaurateur receive the order notification,Relevant
At this moment  the customer only has to wait for the delivery man to ring the doorbell,Relevant
The process ends when the customer receives their food at the delivery point they specified when placing their order,Relevant
All the customer has to do is enjoy their delicious meal,Irrelevant
Colruyt group is a Belgian family owned retail corporation that is managing the Colruyt supermarket retail stores,Irrelevant
The process starts when a customer chooses their items on the Colruyt s website,Relevant
The website of Colruyt offers all the items present in the shop,Irrelevant
Colruyt employees are notified of the customer s order,Relevant
An employee groups the requested items into a basket,Relevant
Colruyt sends an email when the basket is ready to be removed,Relevant
The customer receives the notification,Relevant
The customer goes to the pick up point,Relevant
Most Colruyt shops have a pick up point,Relevant
The customer pays cash or pays by card,Relevant
At the same time  an employee goes to look for the basket in the reserve,Relevant
The employee gives the basket to the customer,Relevant
The customer takes the package and leaves  the process is finished,Relevant
Mid Finance is a credit and insurance broker,Irrelevant
The customer makes a simulation on the website and sends it,Relevant
Mid Finance receives the notification,Relevant
A Mid Finance s employee analyses the simulation,Relevant
They have powerful software that allows them to find the ideal solution for each simulation,Irrelevant
An employee calls the client and proposes a contract,Relevant
The customer informs Mid Finance if he accepts the contract or not,Relevant
Mid Finance receives the information,Relevant
An employee schedules an appointment and informs the client,Relevant
The client receives the appointment s date,Relevant
He goes to Mid Finance offices,Relevant
The employees receive the client for a private appointment,Relevant
The offices of Mid Finance are numerous  ,Irrelevant
And finally  the client signs the contract or not  the process is finished,Relevant
Collect the test in the hospital,Relevant
Attribute a number to the test,Relevant
Put the test on a plank,Relevant
Fix the test in formalin,Relevant
Let the test fix one night in the different necessary solvents,Relevant
Coat in paraffin,Relevant
Let it cool down,Relevant
Cut the test,Relevant
Color the test ,Relevant
Read the test with the microscope  doctor ,Relevant
Write the result  secretary ,Relevant
Send the results to the prescriptive doctor,Relevant
if positive  the patient has cancer   takes others exams to confirm and start the chemotherapy   ,Relevant
The kid informs his will of joining the organization to his parents,Relevant
The parents send an E mail to the person in charge of the registration of the specific scouting unity,Relevant
The person in charge answer whether it is possible to take him or not  If yes  he can come  if no  consider another unity ,Relevant
Register the scout on desk for the federation,Relevant
Register the scout on the personal data center of the unity,Relevant
Send to the scout s parents the registration file   amount to pay for registration and assurance,Relevant
Hand over the assurance administration to the federation who takes care of it,Relevant
Welcome the scout,Relevant
Explain all the relevant information,Relevant
Assign him to a patrol,Relevant
Supply him with the adequate uniform   Scarf,Relevant
Send him a reminder for the next,Relevant
When I m hungry  I decide first if I m going to cook something or I m going to order from a restaurant,Relevant
 If I m busy  I order something  if I m not  I have to cook,Relevant
 If I decide to order  I take a look in all delivery apps  then I decide based on my budget and the offers,Relevant
 When I chose what I m going to eat  the app check if I have already entered my data  if not  the app demands my data  name  email  phone number ,Relevant
 Then  I will I have to choose if I m going to pay online or cash,Relevant
 If the payment is online  I will have to enter my credit card data  and execute the payment  if I have enough fonds  the operation will be executed  if not  the app won t accept my payment  In this case  I will have to pay with cash or undo the order,Relevant
 If the payment is cash  then I have to write how much cash I will give to the delivery man,Relevant
After that  the app sends me an estimated waiting time and the delivery man contact and localization  to visualize and follow the order,Relevant
 And when the delivery man is near to the address given  he calls me and then we met and he gives me my order and takes the money  if the payment is with cash   then I will have to sign in his phone that I received my order,Relevant
 And finally  I eat what I ordered  then the app sends me a notification to graduate the service,Relevant
When I decide to play a football match  I start by contacting my friends whom I usually play with  ,Relevant
I check their availability  ,Relevant
if they are all available  I call the reservation service of a club to reserve a pitch  ,Relevant
if there are some players remaining  we call other friends to complete two teams  ,Relevant
if we find the remaining players I reserve the pitch  if not  we cancel the match,Relevant
When I call the reservation service  I have to provide them with my personal info  name  email  phone number   and the date and the time of the match,Relevant
When the D Date comes  I meet the players in the club  then I collect money from them for the reservation fees,Relevant
 Finally  we start to play our match,Relevant
My boyfriend and I do not want to go out for food,Irrelevant
We choose to open the Takeaway application on our smartphone to order our dinner,Relevant
If this is the first time  we use this application  we must create an account with our address to be delivered,Relevant
 If we already have an account  the application will suggest us the restaurants closest to us,Relevant
On TakeAway  we are offered different choices such as pasta  pizza  pitas kebabs  Chinese  sandwiches  tacos  ,Irrelevant
We choose to eat Chinese food by clicking on the Chinese restaurant of our choice,Relevant
Then  we are offered different meal formulas with the restaurant s best sellers,Relevant
For example  we choose to order two hot starters  two Peking duck and two desserts,Irrelevant
We click on our shopping cart to check the order and validate it,Relevant
TakeAway offers several types of payments such as Bancontact  Paypal  Credit Card and we can also use discount vouchers,Irrelevant
We check our delivery address and pay through the bancontact application,Relevant
The Chinese restaurant receives our order through the TakeAway application,Relevant
We receive an email confirming receipt of our order,Relevant
Sometime later  we receive the necessary time to prepare and receive our order,Relevant
We receive a notification from TakeAway when our order is ready for delivery,Relevant
Finally  we receive our order at home,Relevant
I ordered clothes on Shein and a few days later I receive my package by Bpost,Relevant
I try on my clothes and some do not fit or don t like them,Relevant
The process begins when I decide to return the clothes I am not satisfied with,Relevant
I open the Shein application and go to my orders in my profile,Relevant
I confirm that I have received my package and I click on return the item,Relevant
I select the items I want to return  and I select the reason for the return,Relevant
Shein offers different types of refunds  Shein Portfolio or Initial Payment Account and different types of returns  by Mondial Relay or by us at our expense,Irrelevant
I select the method of refund on the initial account as well as the method of return by Mondial Relay,Relevant
Shein receives the return order information and sends us the return label by email,Relevant
I pack the items to be returned  print the return label and stick it on the package,Relevant
I drop off the package at a relay point and I receive proof of the deposit of my package,Relevant
Shein receives my package and confirms receipt,Relevant
The process stops when I receive the refund on my initial payment account,Relevant
In August 2019  my big sister got married,Irrelevant
I was in charge of throwing her bachelorette party,Irrelevant
First thing to do was asking for help from the bridesmaids  my cousin and my sister s best friends,Relevant
We talked and concluded that we preferred to make it a surprise for the bride to be,Relevant
Then  we set a budget,Relevant
Next step was pre planning everything according to my sister s personality and preferences  the location  theme  food  timeframe  activities and guest list,Relevant
The theme was Bachelorette Slumber Party,Irrelevant
We set all of the deadlines,Relevant
Then  it was time to spread the word,Irrelevant
We chose to invite people over social media,Relevant
The bachelorette party was a mix of old friends  new friends and family members ,Irrelevant
We made reservations and bookings,Relevant
Next  we took care of details  goodies and decorations,Relevant
Making sure that a lot of surprises that my sister would love was a must,Irrelevant
Surprises we prepared were gifts  collecting embarrassing childhood pictures  ordering her favourite food   ,Irrelevant
At this point we got back in touch with the group and finalized the program,Relevant
Zara is part of Inditex  the world s largest fashion retailers,Irrelevant
 I applied on the Inditex Careers website,Relevant
 Once you are registered on Inditex Careers  you will be able to register your personal data and submit your resume and your cover letter,Relevant
 About a week later  you get a response and an invitation to a group interview,Relevant
 At the interview  you receive forms to fill out and you will be asked in which store and department you would like to work at,Relevant
Inditex is composed of eight brands so  you will have to choose whether you want to work for Zara  Bershka  Pull   Bear   ,Relevant
 Then  you will be split into groups of 5 persons and you will watch videos about the company,Relevant
 After watching clips  questions will be asked ,Relevant
Participation is not mandatory but highly encouraged,Irrelevant
  Again  you will be split into groups of 3 people,Relevant
 That is when serious things begin  the real group interview,Relevant
3 days later  I was called to tell me that I would work in such Zara and such department,Relevant
 You also get an invitation to sign your contract,Relevant
The process starts when the customer enters the website of Pull Bear,Relevant
 The website shows 2 different categories to choose from  Man or Women ,Relevant
 After the customer makes his choice  the website direct them to other categories  Clothing  shoes  bags   ,Relevant
The customer explores among all the products and select the ones he likes,Relevant
 Then  he chose the right size and adds the item to the shopping cart,Relevant
 The client has two different options,Irrelevant
 He can return to the main page and repeat the process again,Relevant
 Or he can directly go to process the order,Relevant
 For the latter  the customer needs to sign in or he can continue as a guest,Relevant
 After that  the customer choose how he prefers its products to be delivered  Store delivery  collection point or home delivery ,Relevant
  For the two first options  Pull Bear requests the customer s address and provide him with a list of stores and drop off points close to his location to choose from,Relevant
 Then  it requests the customer s personal details,Relevant
 However  if the client chose home delivery  Pull Bear will directly ask about his personal details  email  name  phone number  and the delivery details  his home address ,Relevant
 Then the customer has two possibilities  Standard delivery or Express delivery  Plus money fees ,Irrelevant
 After the order is made  the client proceeds to the payment online,Relevant
 When the payment is received  Pull Bear notifies the client by sending a confirmation mail,Relevant
 After the product is transferred to DPD Belgium  a delivery service   Pull Bear sends an electronic ticket to notify the customer,Relevant
 On the day the delivery  DPD Belgium sends a message to inform the customer about the delivery time,Relevant
 And the customer receives the parcel,Relevant
 That is the end of the process,Relevant
The process starts when the customer enters the app Bla Bla Car in his phone,Relevant
 He completes his personal information  Name  birth date  phone number  email ,Relevant
 Then  he selects his preferences  Not talking during the trip  being okay with travelling with animals,Relevant
  After that  the customer completes his Journey route  Departure and destination  number of passengers  the date ,Relevant
 The app shows a list of carpooling offers by cars and by bus sorted by time,Relevant
 The customer books the best offer after checking the offers  details  The meeting place  the time  the price  the driver  and the driver s car ,Relevant
 He passes then to complete the payment details,Relevant
 The driver receives a notification from the customer,Relevant
 He can provide two answers,Irrelevant
 He can either accept or reject,Relevant
 In the latter  the reservation gets cancelled,Relevant
 If he accepts  the customer gets notified and the payment is processed,Relevant
 Then  the driver gets in direct contact with the customer,Relevant
 After the trip  both the driver and the customer post a review about each other,Relevant
 And the process ends here,Relevant
The concerned course is the econometrics course for 3rd baccalaureate students,Irrelevant
The process starts when I contact the teacher to know the exercises I have to prepare,Relevant
The teacher answers my email with the exercises in attachment,Relevant
I check my own exercises that I had prepared and corrected when I had this course myself as a student,Relevant
For example  exercises on simple linear regression,Irrelevant
I prepare the new exercises,Relevant
I check the theory to be able to answer any question of the students,Relevant
I remind students of the time and location of the session,Relevant
I arrive before the students to prepare the room,Relevant
I lead the session for an hour,Relevant
I answer the last questions for an additional 30 minutes,Relevant
I leave the room last,Relevant
The process is finished when I send a report to the teacher,Relevant
The process begins when the pharmacist receives a prescription for a specific drug,Relevant
The job of pharmacist may indeed require preparing drugs in a laboratory,Irrelevant
The pharmacist informs the client of the time when the medication will be ready,Relevant
The pharmacist checks his stocks,Relevant
He contacts colleagues if he lacks  ingredients ,Relevant
Once he has eventually been helped out  he weighs the  ingredients ,Relevant
A pharmacist s laboratory contains all the necessary equipment,Irrelevant
He prepares the mixture then,Relevant
He puts the medication in the right container  pills  syrup,Relevant
He labels the package,Relevant
The pharmacist prepares the bill,Relevant
The process is finished when the client has collected and paid their drug,Relevant
Naret is a national retailer  which sells food and non food products offline and online,Irrelevant
The process starts when a customer decides to buy groceries,Relevant
The customer navigates on their website to buy a wide range of groceries,Relevant
The customer completes his online basket of products and validates his list,Relevant
The retailer receives the list of groceries,Relevant
The next day  an employee is given the list and starts collecting the groceries in the physical shop,Relevant
When the cart contains all the groceries contained in the list  the employee encodes on the shop software,Relevant
After that  the customer is notified about the fulfilment of his order,Relevant
Then  the customer goes to the physical shop where his groceries are ready for pick up,Relevant
The customer tells the employee at whose name the order is,Relevant
Thus  the employee gives to the customer his order who pays by card or by cash,Relevant
